  ---------- Measurements R0 at 190.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03145      -0.03404       -0.00258      0.02525    0.02732    0.00207     -1.24678     1236     1233
-0.03145      -0.03197       -0.00052      0.02525    0.02503    -0.00022     2.40351     1236     1233
-0.03145      -0.03136       9e-05      0.02525    0.0248    -0.00045     -0.19658     1236     1233
-0.03145      -0.0319       -0.00045      0.02525    0.02526    1e-05     -39.0     1236     1233
-0.03145      -0.03136       9e-05      0.02525    0.02564    0.00039     0.2233     1236     1233
-0.03145      -0.0319       -0.00045      0.02525    0.02457    -0.00068     0.66102     1236     1233
-0.03145      -0.03136       9e-05      0.02525    0.0264    0.00116     0.07591     1236     1233
-0.03145      -0.03175       -0.00029      0.02525    0.04159    0.01634     -0.01798     1236     1233
-0.03145      -0.02938       0.00207      0.02525    0.10699    0.08174     0.02535     1236     1233
-0.03145      0.00366       0.03512      0.02525    0.18086    0.15561     0.22566     1236     1233
-0.03145      0.00481       0.03626      0.02525    0.20139    0.17614     0.20586     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20643    0.18118     0.20098     1236     1233
-0.03145      0.00473       0.03618      0.02525    0.20734    0.18209     0.19871     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.2078    0.18255     0.19905     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.2081    0.18286     0.19871     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20765    0.1824     0.19963     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20711    0.18186     0.1998     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20795    0.1827     0.19888     1236     1233
-0.03145      0.00473       0.03618      0.02525    0.20788    0.18263     0.19813     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.2081    0.18286     0.19913     1236     1233
-0.03145      0.00481       0.03626      0.02525    0.20772    0.18247     0.19871     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20841    0.18316     0.19838     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20765    0.1824     0.19963     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20818    0.18293     0.19863     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20803    0.18278     0.19922     1236     1233
-0.03145      0.00504       0.03649      0.02525    0.20788    0.18263     0.1998     1236     1233
-0.03145      0.00481       0.03626      0.02525    0.20803    0.18278     0.19838     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20795    0.1827     0.19888     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20803    0.18278     0.19922     1236     1233
-0.03145      0.00488       0.03634      0.02525    0.20795    0.1827     0.19888     1236     1233
-0.03145      0.00466       0.03611      0.02525    0.20788    0.18263     0.19771     1236     1233
-0.03145      0.00496       0.03641      0.02525    0.20795    0.1827     0.1993     1236     1233
-0.03145      0.00481       0.03626      0.02525    0.20788    0.18263     0.19855     1236     1233
