  ---------- Measurements R0 at 100.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03178      -0.03411       -0.00233      0.02743    0.02908    0.00165     -1.41204     1271     1264
-0.03178      -0.03144       0.00034      0.02743    0.02763    0.0002     1.73077     1271     1264
-0.03178      -0.03167       0.00011      0.02743    0.02732    -0.00011     -1.07143     1271     1264
-0.03178      -0.03136       0.00042      0.02743    0.02755    0.00012     3.4375     1271     1264
-0.03178      -0.03213       -0.00034      0.02743    0.02816    0.00073     -0.46875     1271     1264
-0.03178      -0.03129       0.0005      0.02743    0.02755    0.00012     4.0625     1271     1264
-0.03178      -0.0322       -0.00042      0.02743    0.02785    0.00043     -0.98214     1271     1264
-0.03178      -0.03106       0.00072      0.02743    0.02801    0.00058     1.25     1271     1264
-0.03178      0.00435       0.03613      0.02743    0.0319    0.00447     8.0802     1271     1264
-0.03178      0.02198       0.05376      0.02743    0.0435    0.01607     3.3452     1271     1264
-0.03178      0.06777       0.09955      0.02743    0.07418    0.04675     2.12945     1271     1264
-0.03178      0.11248       0.14427      0.02743    0.10485    0.07743     1.8633     1271     1264
-0.03178      0.12737       0.15915      0.02743    0.1147    0.08727     1.82363     1271     1264
-0.03178      0.13141       0.16319      0.02743    0.1176    0.09017     1.80983     1271     1264
-0.03178      0.13255       0.16434      0.02743    0.11912    0.0917     1.79219     1271     1264
-0.03178      0.13301       0.1648      0.02743    0.11844    0.09101     1.81075     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11897    0.09154     1.80352     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11912    0.0917     1.80052     1271     1264
-0.03178      0.13301       0.1648      0.02743    0.11867    0.09124     1.80621     1271     1264
-0.03178      0.13309       0.16487      0.02743    0.11951    0.09208     1.79057     1271     1264
-0.03178      0.13301       0.1648      0.02743    0.11882    0.09139     1.80319     1271     1264
-0.03178      0.13324       0.16503      0.02743    0.11912    0.0917     1.79968     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11943    0.092     1.79454     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11928    0.09185     1.79835     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11935    0.09193     1.79603     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11889    0.09147     1.80586     1271     1264
-0.03178      0.13317       0.16495      0.02743    0.11905    0.09162     1.80035     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11889    0.09147     1.80836     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11943    0.092     1.79454     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11928    0.09185     1.79919     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11943    0.092     1.7962     1271     1264
-0.03178      0.13324       0.16503      0.02743    0.11897    0.09154     1.80268     1271     1264
-0.03178      0.13324       0.16503      0.02743    0.11943    0.092     1.79371     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11912    0.0917     1.80384     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11928    0.09185     1.79919     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11943    0.092     1.79703     1271     1264
-0.03178      0.13317       0.16495      0.02743    0.11905    0.09162     1.80035     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11859    0.09116     1.81274     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11935    0.09193     1.79603     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11951    0.09208     1.79471     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11889    0.09147     1.80586     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11897    0.09154     1.80685     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11897    0.09154     1.80519     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11889    0.09147     1.80669     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11966    0.09223     1.79092     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11912    0.0917     1.80301     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11943    0.092     1.7962     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11928    0.09185     1.80002     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11851    0.09109     1.81593     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11874    0.09132     1.80971     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11897    0.09154     1.80352     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11943    0.092     1.79537     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11897    0.09154     1.80519     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11981    0.09238     1.78878     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11928    0.09185     1.80085     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11905    0.09162     1.80202     1271     1264
-0.03178      0.13332       0.1651      0.02743    0.11912    0.0917     1.80052     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11889    0.09147     1.80586     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11874    0.09132     1.80888     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11874    0.09132     1.80971     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11928    0.09185     1.80002     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11973    0.09231     1.79109     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11966    0.09223     1.7934     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11935    0.09193     1.79852     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11935    0.09193     1.79686     1271     1264
-0.03178      0.13339       0.16518      0.02743    0.11882    0.09139     1.80736     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11897    0.09154     1.80602     1271     1264
-0.03178      0.13362       0.16541      0.02743    0.11897    0.09154     1.80685     1271     1264
-0.03178      0.13355       0.16533      0.02743    0.11943    0.092     1.79703     1271     1264
-0.03178      0.13378       0.16556      0.02743    0.11958    0.09216     1.79654     1271     1264
-0.03178      0.13347       0.16525      0.02743    0.11905    0.09162     1.80368     1271     1264
-0.03178      0.13378       0.16556      0.02743    0.11928    0.09185     1.80251     1271     1264
