  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03172      -0.26404       -0.23232      0.02677    0.22642    0.19965     -1.16368     518     355
-0.03172      -0.43987       -0.40815      0.02677    0.43994    0.41317     -0.98785     1686     3950
-0.03172      -0.03411       -0.00239      0.02677    0.02877    0.002     -1.19885     1257     1252
-0.03172      -0.03159       0.00013      0.02677    0.02732    0.00055     0.23077     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02633    -0.00045     -0.62393     1257     1252
-0.03172      -0.03167       5e-05      0.02677    0.02633    -0.00045     -0.11111     1257     1252
-0.03172      -0.03129       0.00043      0.02677    0.02648    -0.00029     -1.46753     1257     1252
-0.03172      -0.03159       0.00013      0.02677    0.02663    -0.00014     -0.89189     1257     1252
-0.03172      -0.03106       0.00066      0.02677    0.02663    -0.00014     -4.67568     1257     1252
-0.03172      -0.03129       0.00043      0.02677    0.02656    -0.00022     -1.98246     1257     1252
-0.03172      -0.03136       0.00035      0.02677    0.02648    -0.00029     -1.20779     1257     1252
-0.03172      -0.03114       0.00058      0.02677    0.0264    -0.00037     -1.57732     1257     1252
-0.03172      -0.0319       -0.00018      0.02677    0.02732    0.00055     -0.32867     1257     1252
-0.03172      -0.03197       -0.00026      0.02677    0.02709    0.00032     -0.80723     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02656    -0.00022     0.12281     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.0264    -0.00037     0.27835     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02679    1e-05     -9.0     1257     1252
-0.03172      -0.03205       -0.00033      0.02677    0.0264    -0.00037     0.89691     1257     1252
-0.03172      -0.03213       -0.00041      0.02677    0.02671    -6e-05     6.29412     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02671    -6e-05     1.58824     1257     1252
-0.03172      -0.03205       -0.00033      0.02677    0.02686    9e-05     -3.78261     1257     1252
-0.03172      -0.03205       -0.00033      0.02677    0.02633    -0.00045     0.74359     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02686    9e-05     3.17391     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02648    -0.00029     -0.94805     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02648    -0.00029     -0.94805     1257     1252
-0.03172      -0.03152       0.0002      0.02677    0.02656    -0.00022     -0.92982     1257     1252
-0.03172      -0.03121       0.00051      0.02677    0.02671    -6e-05     -7.82353     1257     1252
-0.03172      -0.03129       0.00043      0.02677    0.02572    -0.00106     -0.40794     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02709    0.00032     0.87952     1257     1252
-0.03172      -0.03152       0.0002      0.02677    0.02656    -0.00022     -0.92982     1257     1252
-0.03172      -0.03129       0.00043      0.02677    0.02671    -6e-05     -6.64706     1257     1252
-0.03172      -0.03136       0.00035      0.02677    0.0264    -0.00037     -0.95876     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02648    -0.00029     0.09091     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02656    -0.00022     0.12281     1257     1252
-0.03172      -0.0319       -0.00018      0.02677    0.02656    -0.00022     0.82456     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.0264    -0.00037     -0.75258     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.0274    0.00062     -0.16564     1257     1252
-0.03172      -0.03136       0.00035      0.02677    0.02656    -0.00022     -1.63158     1257     1252
-0.03172      -0.03136       0.00035      0.02677    0.02663    -0.00014     -2.51351     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02663    -0.00014     -1.97297     1257     1252
-0.03172      -0.03129       0.00043      0.02677    0.02656    -0.00022     -1.98246     1257     1252
-0.03172      -0.03136       0.00035      0.02677    0.0264    -0.00037     -0.95876     1257     1252
-0.03172      -0.0319       -0.00018      0.02677    0.02679    1e-05     -15.66667     1257     1252
-0.03172      -0.03205       -0.00033      0.02677    0.02724    0.00047     -0.70732     1257     1252
-0.03172      -0.0319       -0.00018      0.02677    0.02625    -0.00052     0.34307     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02663    -0.00014     0.18919     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02679    1e-05     -9.0     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02648    -0.00029     0.35065     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02663    -0.00014     0.72973     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02663    -0.00014     0.18919     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02679    1e-05     -9.0     1257     1252
-0.03172      -0.03197       -0.00026      0.02677    0.02663    -0.00014     1.81081     1257     1252
-0.03172      -0.03175       -3e-05      0.02677    0.02656    -0.00022     0.12281     1257     1252
-0.03172      -0.03152       0.0002      0.02677    0.02656    -0.00022     -0.92982     1257     1252
-0.03172      -0.03197       -0.00026      0.02677    0.02648    -0.00029     0.87013     1257     1252
-0.03172      -0.03144       0.00028      0.02677    0.02656    -0.00022     -1.2807     1257     1252
-0.03172      -0.03182       -0.0001      0.02677    0.02701    0.00024     -0.42857     1257     1252
-0.03172      -0.03121       0.00051      0.02677    0.02663    -0.00014     -3.59459     1257     1252
