  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03174      -0.26404       -0.2323      0.02771    0.22642    0.19871     -1.16903     518     355
-0.03174      -0.43987       -0.40813      0.02771    0.43994    0.41224     -0.99003     1686     3950
-0.03174      -0.03465       -0.00291      0.02771    0.02953    0.00183     -1.59081     1266     1258
-0.03174      -0.0319       -0.00016      0.02771    0.0274    -0.00031     0.51852     1266     1258
-0.03174      -0.03136       0.00037      0.02771    0.02824    0.00053     0.70504     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02793    0.00023     -2.0678     1266     1258
-0.03174      -0.03144       0.0003      0.02771    0.02763    -8e-05     -3.71429     1266     1258
-0.03174      -0.03114       0.0006      0.02771    0.02778    7e-05     8.31579     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02701    -0.00069     0.67403     1266     1258
-0.03174      -0.03152       0.00022      0.02771    0.02763    -8e-05     -2.7619     1266     1258
-0.03174      -0.03144       0.0003      0.02771    0.0277    -0.0     -78.0     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02694    -0.00077     0.60697     1266     1258
-0.03174      -0.03152       0.00022      0.02771    0.02717    -0.00054     -0.41135     1266     1258
-0.03174      -0.03182       -8e-05      0.02771    0.02763    -8e-05     1.04762     1266     1258
-0.03174      -0.03205       -0.00031      0.02771    0.02778    7e-05     -4.31579     1266     1258
-0.03174      -0.03159       0.00014      0.02771    0.02747    -0.00023     -0.62295     1266     1258
-0.03174      -0.03167       7e-05      0.02771    0.02763    -8e-05     -0.85714     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02785    0.00015     -3.12821     1266     1258
-0.03174      -0.03152       0.00022      0.02771    0.02732    -0.00039     -0.57426     1266     1258
-0.03174      -0.03152       0.00022      0.02771    0.02755    -0.00016     -1.41463     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02755    -0.00016     2.97561     1266     1258
-0.03174      -0.03167       7e-05      0.02771    0.02732    -0.00039     -0.17822     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02824    0.00053     -0.8777     1266     1258
-0.03174      -0.03152       0.00022      0.02771    0.02701    -0.00069     -0.32044     1266     1258
-0.03174      -0.0319       -0.00016      0.02771    0.02732    -0.00039     0.41584     1266     1258
-0.03174      -0.03213       -0.00039      0.02771    0.02763    -8e-05     4.85714     1266     1258
-0.03174      -0.03144       0.0003      0.02771    0.02763    -8e-05     -3.71429     1266     1258
-0.03174      -0.03144       0.0003      0.02771    0.02724    -0.00046     -0.64463     1266     1258
-0.03174      -0.03213       -0.00039      0.02771    0.02778    7e-05     -5.36842     1266     1258
-0.03174      -0.03167       7e-05      0.02771    0.02793    0.00023     0.30508     1266     1258
-0.03174      -0.03167       7e-05      0.02771    0.02717    -0.00054     -0.12766     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.0277    -0.0     122.0     1266     1258
-0.03174      -0.03159       0.00014      0.02771    0.02778    7e-05     2.0     1266     1258
-0.03174      -0.03205       -0.00031      0.02771    0.02701    -0.00069     0.45304     1266     1258
-0.03174      -0.03205       -0.00031      0.02771    0.02801    0.0003     -1.03797     1266     1258
-0.03174      -0.03159       0.00014      0.02771    0.02778    7e-05     2.0     1266     1258
-0.03174      -0.03175       -1e-05      0.02771    0.02785    0.00015     -0.05128     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02793    0.00023     -2.0678     1266     1258
-0.03174      -0.03182       -8e-05      0.02771    0.02709    -0.00061     0.13665     1266     1258
-0.03174      -0.03144       0.0003      0.02771    0.02724    -0.00046     -0.64463     1266     1258
-0.03174      -0.03228       -0.00054      0.02771    0.02724    -0.00046     1.17355     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02732    -0.00039     1.20792     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02686    -0.00084     0.55204     1266     1258
-0.03174      -0.03228       -0.00054      0.02771    0.02724    -0.00046     1.17355     1266     1258
-0.03174      -0.03159       0.00014      0.02771    0.02717    -0.00054     -0.2695     1266     1258
-0.03174      -0.03136       0.00037      0.02771    0.02801    0.0003     1.24051     1266     1258
-0.03174      -0.0322       -0.00047      0.02771    0.02732    -0.00039     1.20792     1266     1258
-0.03174      -0.03182       -8e-05      0.02771    0.02717    -0.00054     0.15603     1266     1258
-0.03174      -0.03136       0.00037      0.02771    0.02755    -0.00016     -2.39024     1266     1258
-0.03174      -0.03205       -0.00031      0.02771    0.02671    -0.001     0.31418     1266     1258
