  ---------- Measurements R0 at 240.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03217      -0.03228       -0.00011      0.02593    0.02717    0.00124     -0.08642     1253     1250
-0.03217      -0.03167       0.0005      0.02593    0.02526    -0.00067     -0.75     1253     1250
-0.03217      0.02076       0.05293      0.02593    0.04075    0.01482     3.57158     1253     1250
-0.03217      0.25588       0.28805      0.02593    0.19902    0.17309     1.66414     1253     1250
-0.03217      0.32921       0.36139      0.02593    0.24924    0.22331     1.61834     1253     1250
-0.03217      0.33868       0.37085      0.02593    0.25557    0.22964     1.61491     1253     1250
-0.03217      0.34013       0.3723      0.02593    0.25664    0.23071     1.61372     1253     1250
-0.03217      0.34066       0.37283      0.02593    0.25664    0.23071     1.61604     1253     1250
-0.03217      0.34066       0.37283      0.02593    0.25717    0.23124     1.6123     1253     1250
-0.03217      0.34081       0.37299      0.02593    0.25694    0.23101     1.61456     1253     1250
-0.03217      0.34074       0.37291      0.02593    0.25733    0.23139     1.61157     1253     1250
-0.03217      0.34081       0.37299      0.02593    0.2571    0.23117     1.6135     1253     1250
-0.03217      0.34104       0.37321      0.02593    0.25694    0.23101     1.61555     1253     1250
-0.03217      0.34104       0.37321      0.02593    0.25733    0.23139     1.61289     1253     1250
-0.03217      0.34104       0.37321      0.02593    0.25725    0.23132     1.61342     1253     1250
-0.03217      0.34104       0.37321      0.02593    0.25771    0.23178     1.61023     1253     1250
-0.03217      0.34135       0.37352      0.02593    0.25672    0.23078     1.61848     1253     1250
-0.03217      0.34127       0.37344      0.02593    0.25694    0.23101     1.61654     1253     1250
-0.03217      0.34127       0.37344      0.02593    0.2571    0.23117     1.61548     1253     1250
-0.03217      0.34104       0.37321      0.02593    0.2571    0.23117     1.61449     1253     1250
-0.03217      0.34158       0.37375      0.02593    0.25733    0.23139     1.6152     1253     1250
-0.03217      0.34158       0.37375      0.02593    0.25733    0.23139     1.6152     1253     1250
-0.03217      0.34158       0.37375      0.02593    0.25694    0.23101     1.61786     1253     1250
-0.03217      0.34135       0.37352      0.02593    0.25694    0.23101     1.61687     1253     1250
-0.03217      0.34165       0.37382      0.02593    0.25694    0.23101     1.6182     1253     1250
-0.03217      0.3418       0.37398      0.02593    0.25725    0.23132     1.61672     1253     1250
-0.03217      0.34173       0.3739      0.02593    0.25687    0.23094     1.61906     1253     1250
-0.03217      0.34165       0.37382      0.02593    0.25717    0.23124     1.61659     1253     1250
-0.03217      0.3415       0.37367      0.02593    0.25672    0.23078     1.61914     1253     1250
-0.03217      0.34158       0.37375      0.02593    0.25694    0.23101     1.61786     1253     1250
-0.03217      0.34158       0.37375      0.02593    0.25771    0.23178     1.61254     1253     1250
-0.03217      0.34173       0.3739      0.02593    0.25748    0.23155     1.61479     1253     1250
-0.03217      0.3418       0.37398      0.02593    0.25725    0.23132     1.61672     1253     1250
-0.03217      0.3415       0.37367      0.02593    0.25755    0.23162     1.61327     1253     1250
-0.03217      0.34211       0.37428      0.02593    0.25748    0.23155     1.61644     1253     1250
-0.03217      0.3418       0.37398      0.02593    0.2571    0.23117     1.61779     1253     1250
-0.03217      0.34196       0.37413      0.02593    0.25755    0.23162     1.61525     1253     1250
-0.03217      0.34203       0.37421      0.02593    0.25656    0.23063     1.62253     1253     1250
-0.03217      0.34211       0.37428      0.02593    0.25679    0.23086     1.62125     1253     1250
-0.03217      0.34211       0.37428      0.02593    0.25694    0.23101     1.62018     1253     1250
-0.03217      0.34203       0.37421      0.02593    0.25748    0.23155     1.61611     1253     1250
-0.03217      0.3418       0.37398      0.02593    0.25771    0.23178     1.61353     1253     1250
-0.03217      0.34196       0.37413      0.02593    0.25717    0.23124     1.61791     1253     1250
-0.03217      0.34219       0.37436      0.02593    0.25717    0.23124     1.6189     1253     1250
-0.03217      0.34196       0.37413      0.02593    0.25702    0.23109     1.61898     1253     1250
-0.03217      0.34226       0.37444      0.02593    0.2574    0.23147     1.61763     1253     1250
-0.03217      0.34211       0.37428      0.02593    0.25748    0.23155     1.61644     1253     1250
-0.03217      0.34203       0.37421      0.02593    0.2574    0.23147     1.61664     1253     1250
-0.03217      0.34241       0.37459      0.02593    0.25725    0.23132     1.61936     1253     1250
-0.03217      0.34219       0.37436      0.02593    0.25725    0.23132     1.61837     1253     1250
-0.03217      0.34241       0.37459      0.02593    0.25717    0.23124     1.61989     1253     1250
-0.03217      0.34226       0.37444      0.02593    0.25725    0.23132     1.6187     1253     1250
