  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.0318      -0.26404       -0.23225      0.02773    0.22642    0.19869     -1.16888     518     355
-0.0318      -0.43987       -0.40807      0.02773    0.43994    0.41221     -0.98995     1686     3950
-0.0318      -0.03411       -0.00232      0.02773    0.02984    0.00211     -1.09765     1265     1259
-0.0318      -0.03152       0.00028      0.02773    0.0277    -3e-05     -10.42857     1265     1259
-0.0318      -0.03175       5e-05      0.02773    0.02755    -0.00018     -0.2766     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02831    0.00058     -0.30719     1265     1259
-0.0318      -0.03182       -3e-05      0.02773    0.02785    0.00013     -0.21212     1265     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02763    -0.0001     3.22222     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02839    0.00066     -0.38728     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02717    -0.00056     0.45578     1265     1259
-0.0318      -0.03236       -0.00056      0.02773    0.02763    -0.0001     5.44444     1265     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02755    -0.00018     0.57447     1265     1259
-0.0318      -0.03159       0.0002      0.02773    0.02763    -0.0001     -1.96296     1265     1259
-0.0318      -0.03129       0.00051      0.02773    0.02717    -0.00056     -0.90476     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02793    0.0002     -0.88679     1265     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02763    -0.0001     1.0     1265     1259
-0.0318      -0.03152       0.00028      0.02773    0.02717    -0.00056     -0.4966     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.0274    -0.00033     0.54023     1265     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02778    5e-05     -2.07692     1265     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02755    -0.00018     2.2766     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02801    0.00028     -0.64384     1265     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02816    0.00043     -0.9469     1265     1259
-0.0318      -0.03144       0.00035      0.02773    0.02778    5e-05     7.15385     1265     1259
-0.0318      -0.03152       0.00028      0.02773    0.02763    -0.0001     -2.7037     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.0277    -3e-05     9.57143     1265     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02801    0.00028     -1.46575     1265     1259
-0.0318      -0.03144       0.00035      0.02773    0.02747    -0.00026     -1.38806     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02793    0.0002     -1.26415     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02793    0.0002     -0.88679     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.0274    -0.00033     0.77011     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.0277    -3e-05     6.71429     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02763    -0.0001     1.74074     1265     1259
-0.0318      -0.03129       0.00051      0.02773    0.02717    -0.00056     -0.90476     1265     1259
-0.0318      -0.03175       5e-05      0.02773    0.02801    0.00028     0.17808     1265     1259
-0.0318      -0.03182       -3e-05      0.02773    0.02785    0.00013     -0.21212     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02747    -0.00026     0.70149     1265     1259
-0.0318      -0.03167       0.00013      0.02773    0.02801    0.00028     0.45205     1265     1259
-0.0318      -0.03205       -0.00026      0.02773    0.0277    -3e-05     9.57143     1265     1259
-0.0318      -0.03197       -0.00018      0.02773    0.0277    -3e-05     6.71429     1266     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02824    0.00051     -0.35338     1266     1259
-0.0318      -0.03159       0.0002      0.02773    0.02755    -0.00018     -1.12766     1266     1259
-0.0318      -0.03197       -0.00018      0.02773    0.0277    -3e-05     6.71429     1266     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02785    0.00013     -0.81818     1266     1259
-0.0318      -0.03159       0.0002      0.02773    0.0277    -3e-05     -7.57143     1266     1259
-0.0318      -0.0319       -0.0001      0.02773    0.0277    -3e-05     3.85714     1266     1259
-0.0318      -0.0322       -0.00041      0.02773    0.0277    -3e-05     15.28571     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02801    0.00028     -1.19178     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02816    0.00043     -0.76991     1266     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02701    -0.00071     0.57219     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02785    0.00013     -2.63636     1266     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02801    0.00028     -0.36986     1266     1259
-0.0318      -0.0319       -0.0001      0.02773    0.02755    -0.00018     0.57447     1266     1259
-0.0318      -0.03144       0.00035      0.02773    0.02793    0.0002     1.75472     1266     1259
-0.0318      -0.03152       0.00028      0.02773    0.02679    -0.00094     -0.29555     1266     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02778    5e-05     -3.61538     1266     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02717    -0.00056     0.72789     1266     1259
-0.0318      -0.03129       0.00051      0.02773    0.02808    0.00035     1.43011     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02778    5e-05     -6.69231     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02732    -0.00041     0.62617     1266     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02785    0.00013     -1.42424     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02824    0.00051     -0.50376     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.0277    -3e-05     12.42857     1266     1259
-0.0318      -0.03136       0.00043      0.02773    0.02709    -0.00064     -0.67665     1266     1259
-0.0318      -0.03152       0.00028      0.02773    0.02747    -0.00026     -1.08955     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02785    0.00013     -2.63636     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02793    0.0002     -1.64151     1266     1259
-0.0318      -0.03129       0.00051      0.02773    0.02732    -0.00041     -1.24299     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02763    -0.0001     2.48148     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02755    -0.00018     1.42553     1266     1259
-0.0318      -0.03197       -0.00018      0.02773    0.02793    0.0002     -0.88679     1266     1259
-0.0318      -0.0322       -0.00041      0.02773    0.02694    -0.00079     0.51691     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02816    0.00043     -0.59292     1266     1259
-0.0318      -0.03136       0.00043      0.02773    0.02785    0.00013     3.42424     1266     1259
-0.0318      -0.03136       0.00043      0.02773    0.02763    -0.0001     -4.18519     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02747    -0.00026     1.29851     1266     1259
-0.0318      -0.03205       -0.00026      0.02773    0.02793    0.0002     -1.26415     1266     1259
-0.0318      -0.03175       5e-05      0.02773    0.0277    -3e-05     -1.85714     1266     1259
-0.0318      -0.03213       -0.00033      0.02773    0.02831    0.00058     -0.56863     1266     1259
