  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03165      -0.26404       -0.23239      0.02601    0.22642    0.20041     -1.15958     518     355
-0.03165      -0.43987       -0.40822      0.02601    0.43994    0.41393     -0.98619     1686     3950
-0.03165      -0.0348       -0.00315      0.02601    0.02793    0.00192     -1.63889     1253     1251
-0.03165      -0.03175       -0.0001      0.02601    0.02572    -0.00029     0.34211     1253     1251
-0.03165      -0.03121       0.00043      0.02601    0.02587    -0.00014     -3.16667     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02579    -0.00021     -0.25     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02579    -0.00021     -0.60714     1253     1251
-0.03165      -0.03205       -0.0004      0.02601    0.0261    9e-05     -4.41667     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02549    -0.00052     -0.10294     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02618    0.00017     1.68182     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.02579    -0.00021     -0.96429     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02541    -0.0006     -0.60256     1253     1251
-0.03165      -0.03175       -0.0001      0.02601    0.02518    -0.00082     0.12037     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02595    -6e-05     -2.125     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02572    -0.00029     -1.23684     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.02541    -0.0006     -0.34615     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.0261    9e-05     2.25     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02595    -6e-05     -4.625     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02602    2e-05     3.5     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02549    -0.00052     -0.10294     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02633    0.00032     0.88095     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.0261    9e-05     0.58333     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02602    2e-05     8.5     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02602    2e-05     18.5     1253     1251
-0.03165      -0.03167       -2e-05      0.02601    0.02587    -0.00014     0.16667     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02579    -0.00021     -1.67857     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.0264    0.0004     0.90385     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.02579    -0.00021     -0.96429     1253     1251
-0.03165      -0.03114       0.00051      0.02601    0.02579    -0.00021     -2.39286     1253     1251
-0.03165      -0.0319       -0.00025      0.02601    0.02564    -0.00037     0.6875     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02618    0.00017     0.77273     1253     1251
-0.03165      -0.03167       -2e-05      0.02601    0.02556    -0.00044     0.05172     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02595    -6e-05     -2.125     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02618    0.00017     1.68182     1253     1251
-0.03165      -0.03182       -0.00018      0.02601    0.0261    9e-05     -1.91667     1253     1251
-0.03165      -0.03152       0.00013      0.02601    0.02579    -0.00021     -0.60714     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.0261    9e-05     3.08333     1253     1251
-0.03165      -0.03167       -2e-05      0.02601    0.02579    -0.00021     0.10714     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02595    -6e-05     -0.875     1253     1251
-0.03165      -0.03197       -0.00033      0.02601    0.02602    2e-05     -21.5     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.0261    9e-05     3.08333     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02618    0.00017     0.31818     1253     1251
-0.03165      -0.03159       5e-05      0.02601    0.02564    -0.00037     -0.14583     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.0261    9e-05     2.25     1253     1251
-0.03165      -0.03167       -2e-05      0.02601    0.02602    2e-05     -1.5     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.02602    2e-05     13.5     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02602    2e-05     23.5     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02587    -0.00014     -2.61111     1253     1251
-0.03165      -0.03129       0.00036      0.02601    0.02625    0.00024     1.46875     1253     1251
-0.03165      -0.03175       -0.0001      0.02601    0.02602    2e-05     -6.5     1253     1251
-0.03165      -0.03144       0.00021      0.02601    0.0261    9e-05     2.25     1253     1251
-0.03165      -0.03136       0.00028      0.02601    0.02602    2e-05     18.5     1253     1251
