  ---------- Measurements R0 at 70.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03175      -0.03487       -0.00312      0.02651    0.02862    0.0021     -1.48457     1262     1257
-0.03175      -0.0319       -0.00014      0.02651    0.02648    -3e-05     4.22222     1262     1257
-0.03175      -0.03167       8e-05      0.02651    0.02656    4e-05     2.0     1262     1257
-0.03175      -0.03213       -0.00037      0.02651    0.02663    0.00012     -3.16129     1262     1257
-0.03175      -0.03144       0.00031      0.02651    0.02671    0.00019     1.60784     1262     1257
-0.03175      -0.03213       -0.00037      0.02651    0.02671    0.00019     -1.92157     1262     1257
-0.03175      -0.03175       1e-05      0.02651    0.02625    -0.00026     -0.02899     1262     1257
-0.03175      -0.0322       -0.00045      0.02651    0.02648    -3e-05     13.11111     1262     1257
-0.03175      -0.03228       -0.00053      0.02651    0.02686    0.00035     -1.51648     1262     1257
-0.03175      -0.03175       1e-05      0.02651    0.02663    0.00012     0.06452     1262     1257
-0.03175      -0.03205       -0.0003      0.02651    0.02625    -0.00026     1.13043     1262     1257
-0.03175      -0.03159       0.00016      0.02651    0.0264    -0.00011     -1.44828     1262     1257
-0.03175      -0.0319       -0.00014      0.02651    0.02648    -3e-05     4.22222     1262     1257
-0.03175      -0.03213       -0.00037      0.02651    0.02633    -0.00019     2.0     1262     1257
-0.03175      -0.03159       0.00016      0.02651    0.02663    0.00012     1.35484     1262     1257
-0.03175      -0.03152       0.00024      0.02651    0.02686    0.00035     0.68132     1262     1257
-0.03175      -0.0303       0.00146      0.02651    0.02732    0.00081     1.81043     1262     1257
-0.03175      0.00313       0.03488      0.02651    0.02846    0.00195     17.89041     1262     1257
-0.03175      0.00862       0.04038      0.02651    0.03342    0.00691     5.84318     1262     1257
-0.03175      0.01687       0.04862      0.02651    0.0393    0.01279     3.80245     1262     1257
-0.03175      0.0303       0.06205      0.02651    0.04792    0.02141     2.89824     1262     1257
-0.03175      0.04998       0.08174      0.02651    0.06158    0.03507     2.33076     1262     1257
-0.03175      0.07334       0.10509      0.02651    0.0773    0.05079     2.06912     1262     1257
-0.03175      0.08532       0.11707      0.02651    0.0857    0.05918     1.97808     1262     1257
-0.03175      0.08921       0.12096      0.02651    0.08768    0.06117     1.97754     1262     1257
-0.03175      0.09035       0.12211      0.02651    0.08852    0.06201     1.96923     1262     1257
-0.03175      0.09119       0.12295      0.02651    0.08929    0.06277     1.95867     1262     1257
-0.03175      0.09119       0.12295      0.02651    0.08944    0.06292     1.95391     1262     1257
-0.03175      0.09142       0.12318      0.02651    0.08929    0.06277     1.96231     1262     1257
-0.03175      0.09158       0.12333      0.02651    0.08951    0.063     1.9576     1262     1257
-0.03175      0.0915       0.12325      0.02651    0.08951    0.063     1.95639     1262     1257
-0.03175      0.0915       0.12325      0.02651    0.08982    0.06331     1.94696     1262     1257
-0.03175      0.09142       0.12318      0.02651    0.08982    0.06331     1.94575     1262     1257
-0.03175      0.09165       0.12341      0.02651    0.0899    0.06338     1.94702     1262     1257
-0.03175      0.09135       0.1231      0.02651    0.08974    0.06323     1.9469     1262     1257
-0.03175      0.0915       0.12325      0.02651    0.08951    0.063     1.95639     1262     1257
-0.03175      0.09165       0.12341      0.02651    0.08967    0.06315     1.95408     1262     1257
-0.03175      0.09142       0.12318      0.02651    0.08982    0.06331     1.94575     1262     1257
