  ---------- Measurements R0 at 200.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03027      -0.03152       -0.00125      0.02474    0.0261    0.00135     -0.92394     1203     1203
-0.03027      -0.03053       -0.00026      0.02474    0.02465    -0.0001     2.72     1203     1203
-0.03027      -0.03075       -0.00049      0.02474    0.02465    -0.0001     5.12     1203     1203
-0.03027      -0.02999       0.00027      0.02474    0.02442    -0.00032     -0.84706     1203     1203
-0.03027      -0.03114       -0.00087      0.02474    0.02503    0.00029     -3.04     1203     1203
-0.03027      -0.03091       -0.00064      0.02474    0.02411    -0.00063     1.01818     1203     1203
-0.03027      -0.02991       0.00035      0.02474    0.02465    -0.0001     -3.68     1203     1203
-0.03027      -0.03098       -0.00072      0.02474    0.02419    -0.00055     1.29655     1203     1203
-0.03027      -0.0306       -0.00034      0.02474    0.02442    -0.00032     1.03529     1203     1203
-0.03027      -0.02999       0.00027      0.02474    0.02419    -0.00055     -0.49655     1203     1203
-0.03027      -0.03053       -0.00026      0.02474    0.0248    6e-05     -4.53333     1203     1203
-0.03027      -0.02976       0.0005      0.02474    0.02473    -2e-05     -26.4     1203     1203
-0.03027      -0.03014       0.00012      0.02474    0.02411    -0.00063     -0.19394     1203     1203
-0.03027      -0.03014       0.00012      0.02474    0.0248    6e-05     2.13333     1203     1203
-0.03027      -0.03091       -0.00064      0.02474    0.0245    -0.00025     2.58462     1203     1203
-0.03027      -0.0306       -0.00034      0.02474    0.0248    6e-05     -5.86667     1203     1203
-0.03027      -0.03014       0.00012      0.02474    0.02427    -0.00048     -0.256     1203     1203
-0.03027      -0.03075       -0.00049      0.02474    0.0245    -0.00025     1.96923     1203     1203
-0.03027      -0.03053       -0.00026      0.02474    0.0248    6e-05     -4.53333     1203     1203
-0.03027      -0.02991       0.00035      0.02474    0.02457    -0.00017     -2.04444     1203     1203
-0.03027      -0.03022       5e-05      0.02474    0.02511    0.00036     0.12632     1203     1203
-0.03027      -0.02991       0.00035      0.02474    0.02442    -0.00032     -1.08235     1203     1203
-0.03027      -0.03014       0.00012      0.02474    0.02396    -0.00078     -0.1561     1203     1203
-0.03027      -0.02976       0.0005      0.02474    0.02411    -0.00063     -0.8     1203     1203
-0.03027      -0.03083       -0.00056      0.02474    0.0248    6e-05     -9.86667     1203     1203
-0.03027      -0.03037       -0.00011      0.02474    0.02511    0.00036     -0.29474     1203     1203
-0.03027      -0.02991       0.00035      0.02474    0.02511    0.00036     0.96842     1203     1203
-0.03027      -0.03075       -0.00049      0.02474    0.02526    0.00052     -0.94815     1203     1203
-0.03027      -0.03053       -0.00026      0.02474    0.02572    0.00097     -0.26667     1203     1203
-0.03027      -0.03014       0.00012      0.02474    0.02656    0.00181     0.06737     1203     1203
-0.03027      -0.03037       -0.00011      0.02474    0.02763    0.00288     -0.03709     1203     1203
-0.03027      -0.02976       0.0005      0.02474    0.02938    0.00464     0.10864     1203     1203
-0.03027      -0.02991       0.00035      0.02474    0.03404    0.00929     0.03778     1203     1203
-0.03027      -0.02984       0.00043      0.02474    0.038    0.01326     0.03223     1203     1203
-0.03027      -0.03022       5e-05      0.02474    0.04304    0.0183     0.0025     1203     1203
-0.03027      -0.02976       0.0005      0.02474    0.05128    0.02654     0.01898     1203     1203
-0.03027      -0.02885       0.00142      0.02474    0.06204    0.0373     0.03806     1203     1203
-0.03027      -0.02915       0.00111      0.02474    0.07669    0.05195     0.02145     1203     1203
-0.03027      -0.02877       0.0015      0.02474    0.09608    0.07133     0.02097     1203     1203
-0.03027      -0.0274       0.00287      0.02474    0.11676    0.09201     0.03118     1203     1203
-0.03027      -0.02763       0.00264      0.02474    0.13713    0.11239     0.02349     1203     1203
-0.03027      0.00389       0.03416      0.02474    0.15446    0.12971     0.26333     1203     1203
-0.03027      0.00473       0.035      0.02474    0.16964    0.1449     0.24153     1203     1203
-0.03027      -0.02526       0.00501      0.02474    0.18254    0.1578     0.03173     1203     1203
-0.03027      0.00466       0.03492      0.02474    0.19162    0.16688     0.20926     1203     1203
-0.03027      0.00565       0.03591      0.02474    0.19788    0.17313     0.20743     1203     1203
-0.03027      0.00557       0.03584      0.02474    0.20276    0.17802     0.20131     1203     1203
-0.03027      0.00588       0.03614      0.02474    0.20704    0.18229     0.19826     1203     1203
-0.03027      0.00565       0.03591      0.02474    0.21009    0.18534     0.19376     1203     1203
-0.03027      0.00588       0.03614      0.02474    0.21161    0.18687     0.1934     1203     1203
