  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03129      0.25382       0.2851      0.02428    2.5    2.47572     0.11516     1208     1209
-0.03129      0.25343       0.28472      0.02428    2.5    2.47572     0.11501     1208     1209
-0.03129      0.0506       0.08188      0.02428    2.14347    2.11919     0.03864     1208     1209
-0.03129      0.00962       0.0409      0.02428    0.42033    0.39605     0.10328     1208     1209
-0.03129      0.00748       0.03877      0.02428    0.29777    0.27349     0.14175     1208     1209
-0.03129      0.02969       0.06097      0.02428    1.14454    1.12026     0.05443     1208     1209
-0.03129      0.03281       0.0641      0.02428    1.29686    1.27258     0.05037     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.30701    1.28273     0.05021     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.30868    1.28441     0.05021     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.30762    1.28334     0.05007     1208     1209
-0.03129      0.03327       0.06456      0.02428    1.30601    1.28173     0.05037     1208     1209
-0.03129      0.03335       0.06464      0.02428    1.30609    1.28181     0.05043     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.30433    1.28006     0.05026     1208     1209
-0.03129      0.03327       0.06456      0.02428    1.30266    1.27838     0.0505     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.30182    1.27754     0.05048     1208     1209
-0.03129      0.03327       0.06456      0.02428    1.30136    1.27708     0.05055     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.30075    1.27647     0.05034     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.30052    1.27624     0.05041     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.29968    1.2754     0.05044     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.2993    1.27502     0.0504     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.298    1.27372     0.05063     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29754    1.27326     0.05041     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.29686    1.27258     0.05067     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29724    1.27296     0.05042     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29708    1.27281     0.05048     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.29625    1.27197     0.05058     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29647    1.2722     0.05045     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.29594    1.27166     0.05065     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29586    1.27159     0.05053     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.29556    1.27128     0.05066     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.29472    1.27044     0.0507     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.2948    1.27052     0.05069     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.29548    1.2712     0.05073     1208     1209
-0.03129      0.03281       0.0641      0.02428    1.29464    1.27036     0.05046     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29472    1.27044     0.05058     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29518    1.2709     0.05056     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.2938    1.26952     0.05067     1208     1209
-0.03129      0.03304       0.06433      0.02428    1.29441    1.27014     0.05065     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29495    1.27067     0.05051     1208     1209
-0.03129      0.03281       0.0641      0.02428    1.29396    1.26968     0.05049     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.29403    1.26975     0.05072     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29449    1.27021     0.05053     1208     1209
-0.03129      0.03289       0.06418      0.02428    1.29388    1.2696     0.05055     1208     1209
-0.03129      0.03281       0.0641      0.02428    1.29441    1.27014     0.05047     1208     1209
-0.03129      0.03327       0.06456      0.02428    1.29342    1.26914     0.05087     1208     1209
-0.03129      0.0332       0.06448      0.02428    1.29357    1.2693     0.0508     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29441    1.27014     0.05059     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.2938    1.26952     0.05073     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.2935    1.26922     0.05063     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.2935    1.26922     0.05063     1208     1209
-0.03129      0.03312       0.06441      0.02428    1.29327    1.26899     0.05076     1208     1209
-0.03129      0.03297       0.06426      0.02428    1.29403    1.26975     0.0506     1208     1209
