  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03135      0.25382       0.28517      0.02425    2.5    2.47575     0.11518     1209     1208
-0.03135      0.2542       0.28555      0.02425    2.5    2.47575     0.11534     1209     1208
-0.03135      0.20665       0.23801      0.02425    2.5    2.47575     0.09614     1209     1208
-0.03135      0.02282       0.05417      0.02425    0.93926    0.91501     0.0592     1209     1208
-0.03135      0.02946       0.06081      0.02425    1.12508    1.10083     0.05524     1209     1208
-0.03135      0.04144       0.07279      0.02425    1.5931    1.56885     0.0464     1209     1208
-0.03135      0.04525       0.07661      0.02425    1.76282    1.73857     0.04406     1209     1208
-0.03135      0.04724       0.07859      0.02425    1.83318    1.80893     0.04345     1209     1208
-0.03135      0.0477       0.07905      0.02425    1.86348    1.83923     0.04298     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87569    1.85144     0.04303     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87935    1.8551     0.04298     1209     1208
-0.03135      0.04853       0.07989      0.02425    1.8808    1.85655     0.04303     1209     1208
-0.03135      0.04853       0.07989      0.02425    1.87973    1.85548     0.04305     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87927    1.85503     0.04298     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87904    1.8548     0.04303     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87805    1.8538     0.04305     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87782    1.85358     0.04298     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87706    1.85281     0.04299     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87706    1.85281     0.04299     1209     1208
-0.03135      0.04861       0.07996      0.02425    1.87622    1.85197     0.04318     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87447    1.85022     0.04314     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87523    1.85098     0.04312     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87408    1.84984     0.04306     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87431    1.85006     0.0431     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87538    1.85113     0.04307     1209     1208
-0.03135      0.04808       0.07943      0.02425    1.87309    1.84884     0.04296     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.87309    1.84884     0.043     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87271    1.84846     0.04309     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87187    1.84762     0.04316     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87225    1.848     0.04311     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87141    1.84716     0.04321     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.8708    1.84655     0.04318     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.87263    1.84839     0.04314     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.87195    1.8477     0.04303     1209     1208
-0.03135      0.04823       0.07958      0.02425    1.87187    1.84762     0.04307     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.87218    1.84793     0.04302     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.87111    1.84686     0.04305     1209     1208
-0.03135      0.048       0.07935      0.02425    1.87065    1.8464     0.04298     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.8705    1.84625     0.04306     1209     1208
-0.03135      0.048       0.07935      0.02425    1.8708    1.84655     0.04297     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.87103    1.84678     0.04322     1209     1208
-0.03135      0.04846       0.07981      0.02425    1.86935    1.8451     0.04326     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87019    1.84594     0.04315     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.8708    1.84655     0.04306     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87012    1.84587     0.04316     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86958    1.84533     0.04317     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86874    1.84449     0.04319     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86889    1.84465     0.04318     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86981    1.84556     0.04316     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.87019    1.84594     0.04315     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86889    1.84465     0.04318     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.8692    1.84495     0.04309     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.86912    1.84488     0.0431     1209     1208
-0.03135      0.048       0.07935      0.02425    1.86889    1.84465     0.04302     1209     1208
-0.03135      0.04823       0.07958      0.02425    1.86928    1.84503     0.04313     1209     1208
-0.03135      0.04808       0.07943      0.02425    1.86851    1.84427     0.04307     1209     1208
-0.03135      0.048       0.07935      0.02425    1.87012    1.84587     0.04299     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.86973    1.84549     0.04308     1209     1208
-0.03135      0.04823       0.07958      0.02425    1.87034    1.8461     0.04311     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.86836    1.84411     0.04311     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.86882    1.84457     0.04323     1209     1208
-0.03135      0.04823       0.07958      0.02425    1.86836    1.84411     0.04315     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86935    1.8451     0.04317     1209     1208
-0.03135      0.04823       0.07958      0.02425    1.86867    1.84442     0.04315     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.86874    1.84449     0.0431     1209     1208
-0.03135      0.048       0.07935      0.02425    1.86882    1.84457     0.04302     1209     1208
-0.03135      0.048       0.07935      0.02425    1.86737    1.84312     0.04305     1209     1208
-0.03135      0.048       0.07935      0.02425    1.86867    1.84442     0.04302     1209     1208
-0.03135      0.04808       0.07943      0.02425    1.86989    1.84564     0.04304     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86874    1.84449     0.04319     1209     1208
-0.03135      0.04831       0.07966      0.02425    1.86867    1.84442     0.04319     1209     1208
-0.03135      0.04815       0.07951      0.02425    1.86905    1.8448     0.0431     1209     1208
-0.03135      0.04838       0.07974      0.02425    1.86905    1.8448     0.04322     1209     1208
