  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03139      0.25427       0.28567      0.02425    2.5    2.47575     0.11539     1208     1209
-0.03139      0.25496       0.28636      0.02425    2.5    2.47575     0.11566     1208     1209
-0.03139      0.23176       0.26316      0.02425    2.5    2.47575     0.10629     1208     1209
-0.03139      0.02213       0.05353      0.02425    0.94597    0.92172     0.05807     1208     1209
-0.03139      0.01099       0.04238      0.02425    0.45658    0.43233     0.09804     1208     1209
-0.03139      0.03022       0.06161      0.02425    1.163    1.13875     0.05411     1208     1209
-0.03139      0.03587       0.06726      0.02425    1.40003    1.37578     0.04889     1208     1209
-0.03139      0.03732       0.06871      0.02425    1.45643    1.43217     0.04798     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47749    1.45324     0.04781     1208     1209
-0.03139      0.038       0.0694      0.02425    1.48634    1.46209     0.04747     1208     1209
-0.03139      0.03846       0.06986      0.02425    1.49023    1.46598     0.04765     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.4897    1.46545     0.04746     1208     1209
-0.03139      0.03846       0.06986      0.02425    1.4884    1.46415     0.04771     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.48893    1.46468     0.04749     1208     1209
-0.03139      0.03869       0.07009      0.02425    1.48794    1.46369     0.04788     1208     1209
-0.03139      0.03831       0.0697      0.02425    1.48718    1.46293     0.04765     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.4852    1.46094     0.04761     1208     1209
-0.03139      0.03861       0.07001      0.02425    1.48474    1.46049     0.04794     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.48489    1.46064     0.04762     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.48397    1.45972     0.04765     1208     1209
-0.03139      0.03839       0.06978      0.02425    1.48397    1.45972     0.0478     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.48375    1.45949     0.04771     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.4826    1.45835     0.04774     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.48275    1.4585     0.04753     1208     1209
-0.03139      0.038       0.0694      0.02425    1.48283    1.45858     0.04758     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.48092    1.45667     0.04775     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.4813    1.45705     0.04758     1208     1209
-0.03139      0.038       0.0694      0.02425    1.48138    1.45713     0.04763     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.48092    1.45667     0.04769     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.48176    1.45751     0.04767     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47993    1.45568     0.04783     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.48092    1.45667     0.0478     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.48031    1.45606     0.04771     1208     1209
-0.03139      0.03785       0.06925      0.02425    1.48001    1.45575     0.04757     1208     1209
-0.03139      0.038       0.0694      0.02425    1.48123    1.45697     0.04763     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.4797    1.45545     0.04763     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.481    1.45675     0.0478     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.4797    1.45545     0.04779     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47962    1.45537     0.04774     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47924    1.45499     0.04775     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47955    1.4553     0.04779     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.48039    1.45614     0.04771     1208     1209
-0.03139      0.038       0.0694      0.02425    1.48024    1.45598     0.04766     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47917    1.45491     0.0477     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.47924    1.45499     0.04764     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.48024    1.45598     0.04761     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47871    1.45446     0.04782     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47917    1.45491     0.04786     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.47856    1.4543     0.04767     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47932    1.45507     0.0478     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47955    1.4553     0.04784     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47848    1.45423     0.04777     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47833    1.45408     0.04773     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47909    1.45484     0.0477     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.47901    1.45476     0.04765     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47848    1.45423     0.04777     1208     1209
-0.03139      0.03777       0.06917      0.02425    1.47879    1.45453     0.04755     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47825    1.454     0.04789     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47787    1.45362     0.04779     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47917    1.45491     0.0477     1208     1209
-0.03139      0.03831       0.0697      0.02425    1.47833    1.45408     0.04794     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47802    1.45377     0.04774     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47802    1.45377     0.04784     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47772    1.45346     0.0478     1208     1209
-0.03139      0.03785       0.06925      0.02425    1.47856    1.4543     0.04761     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47871    1.45446     0.04782     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47863    1.45438     0.04777     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47871    1.45446     0.04782     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.47817    1.45392     0.04768     1208     1209
-0.03139      0.03785       0.06925      0.02425    1.47779    1.45354     0.04764     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47856    1.4543     0.04788     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47741    1.45316     0.04791     1208     1209
-0.03139      0.03793       0.06932      0.02425    1.47711    1.45285     0.04771     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47756    1.45331     0.0478     1208     1209
-0.03139      0.03823       0.06963      0.02425    1.47871    1.45446     0.04787     1208     1209
-0.03139      0.03816       0.06955      0.02425    1.47795    1.45369     0.04784     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47672    1.45247     0.04783     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47802    1.45377     0.04774     1208     1209
-0.03139      0.038       0.0694      0.02425    1.47672    1.45247     0.04778     1208     1209
-0.03139      0.03808       0.06947      0.02425    1.47795    1.45369     0.04779     1208     1209
