  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03139      0.25435       0.28574      0.0243    2.5    2.4757     0.11542     1208     1208
-0.03139      0.25435       0.28574      0.0243    2.5    2.4757     0.11542     1208     1208
-0.03139      0.1994       0.2308      0.0243    2.5    2.4757     0.09323     1208     1208
-0.03139      0.02488       0.05627      0.0243    0.99084    0.96654     0.05822     1208     1208
-0.03139      0.03526       0.06665      0.0243    1.35836    1.33407     0.04996     1208     1208
-0.03139      0.04632       0.07772      0.0243    1.78648    1.76218     0.0441     1208     1208
-0.03139      0.05075       0.08214      0.0243    1.95963    1.93533     0.04244     1208     1208
-0.03139      0.0525       0.0839      0.0243    2.03068    2.00638     0.04182     1208     1208
-0.03139      0.05319       0.08458      0.0243    2.06174    2.03744     0.04152     1208     1208
-0.03139      0.05342       0.08481      0.0243    2.07402    2.04973     0.04138     1208     1208
-0.03139      0.0538       0.0852      0.0243    2.07761    2.05331     0.04149     1208     1208
-0.03139      0.0538       0.0852      0.0243    2.07967    2.05537     0.04145     1208     1208
-0.03139      0.05357       0.08497      0.0243    2.07868    2.05438     0.04136     1208     1208
-0.03139      0.05372       0.08512      0.0243    2.0786    2.0543     0.04143     1208     1208
-0.03139      0.05357       0.08497      0.0243    2.07853    2.05423     0.04136     1208     1208
-0.03139      0.05372       0.08512      0.0243    2.07776    2.05346     0.04145     1208     1208
-0.03139      0.05334       0.08474      0.0243    2.07647    2.05217     0.04129     1208     1208
-0.03139      0.0535       0.08489      0.0243    2.07639    2.05209     0.04137     1208     1208
-0.03139      0.05365       0.08504      0.0243    2.07685    2.05255     0.04143     1208     1208
-0.03139      0.05334       0.08474      0.0243    2.07517    2.05087     0.04132     1208     1208
-0.03139      0.05357       0.08497      0.0243    2.0741    2.0498     0.04145     1208     1208
-0.03139      0.05372       0.08512      0.0243    2.07471    2.05041     0.04151     1208     1208
-0.03139      0.05357       0.08497      0.0243    2.07349    2.04919     0.04146     1208     1208
-0.03139      0.05365       0.08504      0.0243    2.07318    2.04889     0.04151     1208     1208
-0.03139      0.05357       0.08497      0.0243    2.07341    2.04911     0.04146     1208     1208
-0.03139      0.05334       0.08474      0.0243    2.07303    2.04873     0.04136     1208     1208
-0.03139      0.05342       0.08481      0.0243    2.07196    2.04766     0.04142     1208     1208
-0.03139      0.05365       0.08504      0.0243    2.07204    2.04774     0.04153     1208     1208
-0.03139      0.05327       0.08466      0.0243    2.07158    2.04728     0.04135     1208     1208
-0.03139      0.05342       0.08481      0.0243    2.07105    2.04675     0.04144     1208     1208
-0.03139      0.05334       0.08474      0.0243    2.07143    2.04713     0.04139     1208     1208
