  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03141      0.25458       0.28599      0.02408    2.5    2.47592     0.11551     1208     1210
-0.03141      0.2513       0.28271      0.02408    2.5    2.47592     0.11418     1208     1210
-0.03141      0.02923       0.06064      0.02408    1.23001    1.20592     0.05028     1208     1210
-0.03141      0.00664       0.03805      0.02408    0.30395    0.27987     0.13595     1208     1210
-0.03141      -0.02648       0.00493      0.02408    0.17903    0.15495     0.03182     1208     1210
-0.03141      0.02732       0.05873      0.02408    1.067    1.04292     0.05631     1208     1210
-0.03141      0.03182       0.06323      0.02408    1.25114    1.22706     0.05153     1208     1210
-0.03141      0.03129       0.0627      0.02408    1.23138    1.2073     0.05193     1208     1210
-0.03141      0.03121       0.06262      0.02408    1.21917    1.19509     0.0524     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.21184    1.18776     0.05234     1208     1210
-0.03141      0.03121       0.06262      0.02408    1.20879    1.18471     0.05286     1208     1210
-0.03141      0.0306       0.06201      0.02408    1.20681    1.18272     0.05243     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.20482    1.18074     0.05271     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.20383    1.17975     0.05276     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.20284    1.17875     0.0528     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.20177    1.17769     0.05259     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.20131    1.17723     0.05287     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.20063    1.17654     0.05284     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.19986    1.17578     0.05287     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19918    1.17509     0.05284     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.19834    1.17425     0.05294     1208     1210
-0.03141      0.03098       0.06239      0.02408    1.19857    1.17448     0.05312     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.19887    1.17479     0.05272     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19795    1.17387     0.05289     1208     1210
-0.03141      0.0306       0.06201      0.02408    1.19734    1.17326     0.05285     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19734    1.17326     0.05292     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.19673    1.17265     0.05282     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.19612    1.17204     0.05304     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.1962    1.17212     0.0531     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19696    1.17288     0.05294     1208     1210
-0.03141      0.03083       0.06224      0.02408    1.19658    1.1725     0.05308     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.19567    1.17158     0.05286     1208     1210
-0.03141      0.0306       0.06201      0.02408    1.1962    1.17212     0.05291     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.19551    1.17143     0.05287     1208     1210
-0.03141      0.03037       0.06178      0.02408    1.19536    1.17128     0.05275     1208     1210
-0.03141      0.03037       0.06178      0.02408    1.19528    1.1712     0.05275     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19505    1.17097     0.05302     1208     1210
-0.03141      0.0303       0.06171      0.02408    1.1949    1.17082     0.0527     1208     1210
-0.03141      0.03053       0.06194      0.02408    1.19483    1.17074     0.0529     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19467    1.17059     0.05304     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.19498    1.17089     0.05309     1208     1210
-0.03141      0.03068       0.06209      0.02408    1.19429    1.17021     0.05306     1208     1210
-0.03141      0.03045       0.06186      0.02408    1.19444    1.17036     0.05285     1208     1210
-0.03141      0.0303       0.06171      0.02408    1.1949    1.17082     0.0527     1208     1210
-0.03141      0.03045       0.06186      0.02408    1.19376    1.16967     0.05289     1208     1210
-0.03141      0.03045       0.06186      0.02408    1.1946    1.17051     0.05285     1208     1210
-0.03141      0.03045       0.06186      0.02408    1.19406    1.16998     0.05287     1208     1210
-0.03141      0.03045       0.06186      0.02408    1.19414    1.17005     0.05287     1208     1210
-0.03141      0.0306       0.06201      0.02408    1.19361    1.16952     0.05302     1208     1210
-0.03141      0.0306       0.06201      0.02408    1.19452    1.17044     0.05298     1208     1210
-0.03141      0.03075       0.06216      0.02408    1.19475    1.17067     0.0531     1208     1210
