  ---------- Measurements R0 at 300.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03037      -0.03098       -0.00061      0.02452    0.02701    0.00249     -0.24502     1203     1203
-0.03037      -0.03045       -8e-05      0.02452    0.02419    -0.00033     0.22989     1203     1203
-0.03037      -0.0306       -0.00023      0.02452    0.02457    5e-05     -4.61538     1203     1203
-0.03037      -0.03045       -8e-05      0.02452    0.02534    0.00081     -0.0939     1203     1203
-0.03037      -0.03053       -0.00015      0.02452    0.0248    0.00028     -0.54795     1203     1203
-0.03037      -0.03091       -0.00053      0.02452    0.02465    0.00013     -4.24242     1203     1203
-0.03037      -0.03053       -0.00015      0.02452    0.02465    0.00013     -1.21212     1203     1203
-0.03037      -0.03037       -0.0      0.02452    0.02473    0.0002     -0.0     1203     1203
-0.03037      -0.0306       -0.00023      0.02452    0.02495    0.00043     -0.53097     1203     1203
-0.03037      -0.02991       0.00046      0.02452    0.02465    0.00013     3.63636     1203     1203
-0.03037      -0.03037       -0.0      0.02452    0.0245    -3e-05     0.0     1203     1203
-0.03037      -0.03053       -0.00015      0.02452    0.02526    0.00074     -0.20725     1203     1203
-0.03037      -0.03037       -0.0      0.02452    0.02465    0.00013     -0.0     1203     1203
-0.03037      -0.03098       -0.00061      0.02452    0.02534    0.00081     -0.75117     1203     1203
-0.03037      -0.03075       -0.00038      0.02452    0.02465    0.00013     -3.0303     1203     1203
-0.03037      -0.02999       0.00038      0.02452    0.02465    0.00013     3.0303     1203     1203
-0.03037      -0.03106       -0.00069      0.02452    0.02526    0.00074     -0.93264     1203     1203
-0.03037      -0.0306       -0.00023      0.02452    0.02503    0.00051     -0.45113     1203     1203
-0.03037      -0.02991       0.00046      0.02452    0.02724    0.00272     0.1683     1203     1203
-0.03037      -0.02991       0.00046      0.02452    0.0319    0.00738     0.06208     1203     1203
-0.03037      -0.02991       0.00046      0.02452    0.03777    0.01325     0.03455     1203     1203
-0.03037      -0.02984       0.00053      0.02452    0.0464    0.02187     0.02442     1203     1203
-0.03037      -0.02953       0.00084      0.02452    0.0625    0.03798     0.0221     1203     1203
-0.03037      -0.02831       0.00206      0.02452    0.09043    0.06591     0.03126     1203     1203
-0.03037      -0.02801       0.00237      0.02452    0.12828    0.10376     0.0228     1203     1203
-0.03037      -0.02648       0.00389      0.02452    0.17086    0.14634     0.0266     1203     1203
-0.03037      0.00511       0.03549      0.02452    0.20826    0.18373     0.19313     1203     1203
-0.03037      0.00664       0.03701      0.02452    0.23863    0.21411     0.17287     1203     1203
-0.03037      0.0071       0.03747      0.02452    0.26244    0.23792     0.15749     1203     1203
-0.03037      0.00786       0.03823      0.02452    0.27892    0.2544     0.15029     1203     1203
-0.03037      0.00801       0.03839      0.02452    0.28968    0.26516     0.14476     1203     1203
-0.03037      0.00809       0.03846      0.02452    0.29808    0.27355     0.1406     1203     1203
-0.03037      0.00832       0.03869      0.02452    0.3038    0.27928     0.13854     1203     1203
-0.03037      0.00824       0.03861      0.02452    0.30746    0.28294     0.13647     1203     1203
-0.03037      0.00839       0.03877      0.02452    0.30922    0.2847     0.13617     1203     1203
-0.03037      0.00824       0.03861      0.02452    0.31158    0.28706     0.13452     1203     1203
-0.03037      0.00855       0.03892      0.02452    0.31258    0.28805     0.13511     1203     1203
-0.03037      0.00855       0.03892      0.02452    0.31212    0.2876     0.13533     1203     1203
-0.03037      0.00839       0.03877      0.02452    0.31319    0.28866     0.1343     1203     1203
-0.03037      0.00855       0.03892      0.02452    0.31448    0.28996     0.13422     1203     1203
-0.03037      0.00824       0.03861      0.02452    0.31441    0.28988     0.13321     1203     1203
-0.03037      0.00847       0.03884      0.02452    0.31372    0.2892     0.13431     1203     1203
-0.03037      0.00847       0.03884      0.02452    0.31464    0.29011     0.13389     1203     1203
-0.03037      0.00832       0.03869      0.02452    0.31548    0.29095     0.13298     1203     1203
-0.03037      0.00855       0.03892      0.02452    0.31494    0.29042     0.13401     1203     1203
-0.03037      0.00862       0.039      0.02452    0.31502    0.2905     0.13424     1203     1203
-0.03037      0.00817       0.03854      0.02452    0.31479    0.29027     0.13277     1203     1203
-0.03037      0.00862       0.039      0.02452    0.31509    0.29057     0.1342     1203     1203
-0.03037      0.00847       0.03884      0.02452    0.3154    0.29088     0.13354     1203     1203
-0.03037      0.00862       0.039      0.02452    0.31578    0.29126     0.13389     1203     1203
