  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03169      0.25466       0.28635      0.02412    2.5    2.47588     0.11566     1209     1210
-0.03169      0.2165       0.24819      0.02412    2.5    2.47588     0.10024     1209     1210
-0.03169      0.02526       0.05695      0.02412    1.06151    1.03739     0.0549     1209     1210
-0.03169      0.00626       0.03795      0.02412    0.27969    0.25556     0.1485     1209     1210
-0.03169      -0.02824       0.00346      0.02412    0.11851    0.09439     0.03662     1209     1210
-0.03169      -0.03068       0.00101      0.02412    0.07502    0.05089     0.01994     1209     1210
-0.03169      -0.0303       0.0014      0.02412    0.05922    0.0351     0.03979     1209     1210
-0.03169      -0.03083       0.00086      0.02412    0.05128    0.02716     0.03175     1209     1210
-0.03169      -0.02717       0.00453      0.02412    0.14476    0.12064     0.03751     1209     1210
-0.03169      0.02808       0.05978      0.02412    1.11378    1.08966     0.05486     1209     1210
-0.03169      0.02419       0.05588      0.02412    0.96711    0.94299     0.05926     1209     1210
-0.03169      0.02068       0.05237      0.02412    0.83875    0.81463     0.06429     1209     1210
-0.03169      0.019       0.05069      0.02412    0.77526    0.75114     0.06749     1209     1210
-0.03169      0.01862       0.05031      0.02412    0.7471    0.72298     0.06959     1209     1210
-0.03169      0.01839       0.05008      0.02412    0.73634    0.71222     0.07032     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.73176    0.70764     0.07013     1209     1210
-0.03169      0.01816       0.04986      0.02412    0.72924    0.70512     0.0707     1209     1210
-0.03169      0.01809       0.04978      0.02412    0.72779    0.70367     0.07074     1209     1210
-0.03169      0.01809       0.04978      0.02412    0.72764    0.70352     0.07076     1209     1210
-0.03169      0.01786       0.04955      0.02412    0.72688    0.70275     0.07051     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72642    0.7023     0.07066     1209     1210
-0.03169      0.01801       0.0497      0.02412    0.72642    0.7023     0.07077     1209     1210
-0.03169      0.01786       0.04955      0.02412    0.7252    0.70108     0.07068     1209     1210
-0.03169      0.01801       0.0497      0.02412    0.72512    0.701     0.0709     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72482    0.70069     0.07082     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72436    0.70024     0.07087     1209     1210
-0.03169      0.0177       0.0494      0.02412    0.72474    0.70062     0.07051     1209     1210
-0.03169      0.01809       0.04978      0.02412    0.72474    0.70062     0.07105     1209     1210
-0.03169      0.0177       0.0494      0.02412    0.72444    0.70031     0.07054     1209     1210
-0.03169      0.01778       0.04947      0.02412    0.72398    0.69986     0.07069     1209     1210
-0.03169      0.01801       0.0497      0.02412    0.72436    0.70024     0.07098     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72337    0.69924     0.07097     1209     1210
-0.03169      0.01778       0.04947      0.02412    0.72276    0.69863     0.07081     1209     1210
-0.03169      0.01786       0.04955      0.02412    0.7226    0.69848     0.07094     1209     1210
-0.03169      0.01786       0.04955      0.02412    0.72283    0.69871     0.07092     1209     1210
-0.03169      0.01778       0.04947      0.02412    0.72222    0.6981     0.07087     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72306    0.69894     0.071     1209     1210
-0.03169      0.01793       0.04963      0.02412    0.72268    0.69856     0.07104     1209     1210
-0.03169      0.01763       0.04932      0.02412    0.7223    0.69818     0.07064     1209     1210
-0.03169      0.01778       0.04947      0.02412    0.72199    0.69787     0.07089     1209     1210
