  ---------- Measurements R0 at 240.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03044      -0.03289       -0.00245      0.02474    0.02656    0.00181     -1.34947     1203     1203
-0.03044      -0.03022       0.00023      0.02474    0.02473    -2e-05     -11.8     1203     1203
-0.03044      -0.03022       0.00023      0.02474    0.0248    6e-05     3.93333     1203     1203
-0.03044      -0.03037       7e-05      0.02474    0.02457    -0.00017     -0.42222     1203     1203
-0.03044      -0.02999       0.00045      0.02474    0.02419    -0.00055     -0.82069     1203     1203
-0.03044      -0.03075       -0.00031      0.02474    0.0245    -0.00025     1.24615     1203     1203
-0.03044      -0.03045       -0.0      0.02474    0.02419    -0.00055     0.0069     1203     1203
-0.03044      -0.03075       -0.00031      0.02474    0.0248    6e-05     -5.4     1203     1203
-0.03044      -0.03075       -0.00031      0.02474    0.02404    -0.00071     0.43784     1203     1203
-0.03044      -0.03045       -0.0      0.02474    0.02488    0.00013     -0.02857     1203     1203
-0.03044      -0.03068       -0.00023      0.02474    0.02465    -0.0001     2.44     1203     1203
-0.03044      -0.03083       -0.00039      0.02474    0.02488    0.00013     -2.88571     1203     1203
-0.03044      -0.03037       7e-05      0.02474    0.02457    -0.00017     -0.42222     1203     1203
-0.03044      -0.03014       0.0003      0.02474    0.02473    -2e-05     -15.8     1203     1203
-0.03044      -0.03091       -0.00046      0.02474    0.02503    0.00029     -1.61333     1203     1203
-0.03044      -0.0306       -0.00016      0.02474    0.02434    -0.0004     0.39048     1203     1203
-0.03044      -0.03007       0.00038      0.02474    0.02389    -0.00086     -0.44     1203     1203
-0.03044      -0.03022       0.00023      0.02474    0.02442    -0.00032     -0.69412     1203     1203
-0.03044      -0.0303       0.00015      0.02474    0.02465    -0.0001     -1.56     1203     1203
-0.03044      -0.03083       -0.00039      0.02474    0.02488    0.00013     -2.88571     1203     1203
-0.03044      -0.03045       -0.0      0.02474    0.02503    0.00029     -0.01333     1203     1203
-0.03044      -0.0303       0.00015      0.02474    0.02526    0.00052     0.28889     1203     1203
-0.03044      -0.03098       -0.00054      0.02474    0.0248    6e-05     -9.4     1203     1203
-0.03044      -0.03075       -0.00031      0.02474    0.0264    0.00166     -0.18621     1203     1203
-0.03044      -0.0303       0.00015      0.02474    0.02793    0.00319     0.04671     1203     1203
-0.03044      -0.03068       -0.00023      0.02474    0.03213    0.00738     -0.03152     1203     1203
-0.03044      -0.03022       0.00023      0.02474    0.03655    0.01181     0.01906     1203     1203
-0.03044      -0.03014       0.0003      0.02474    0.04243    0.01769     0.01704     1203     1203
-0.03044      -0.02961       0.00084      0.02474    0.05205    0.0273     0.03061     1203     1203
-0.03044      -0.02724       0.0032      0.02474    0.06654    0.0418     0.07659     1203     1203
-0.03044      -0.02923       0.00122      0.02474    0.08845    0.0637     0.01911     1203     1203
-0.03044      -0.0042       0.02625      0.02474    0.11523    0.09049     0.29007     1203     1203
-0.03044      0.00351       0.03396      0.02474    0.14377    0.11903     0.28527     1203     1203
-0.03044      0.00473       0.03518      0.02474    0.17025    0.14551     0.24175     1203     1203
-0.03044      0.00557       0.03602      0.02474    0.19345    0.16871     0.21348     1203     1203
-0.03044      0.0058       0.03624      0.02474    0.21078    0.18603     0.19483     1203     1203
-0.03044      0.00595       0.0364      0.02474    0.22344    0.1987     0.18318     1203     1203
-0.03044      0.00611       0.03655      0.02474    0.23291    0.20816     0.17558     1203     1203
-0.03044      0.00641       0.03686      0.02474    0.2397    0.21495     0.17146     1203     1203
-0.03044      0.00656       0.03701      0.02474    0.24451    0.21976     0.1684     1203     1203
-0.03044      0.00687       0.03731      0.02474    0.24786    0.22312     0.16723     1203     1203
-0.03044      0.00672       0.03716      0.02474    0.25    0.22526     0.16497     1203     1203
-0.03044      0.00687       0.03731      0.02474    0.25237    0.22762     0.16393     1203     1203
-0.03044      0.00679       0.03724      0.02474    0.25374    0.22899     0.16261     1203     1203
-0.03044      0.00694       0.03739      0.02474    0.25412    0.22938     0.163     1203     1203
-0.03044      0.00679       0.03724      0.02474    0.25488    0.23014     0.1618     1203     1203
-0.03044      0.00679       0.03724      0.02474    0.25481    0.23006     0.16185     1203     1203
-0.03044      0.00694       0.03739      0.02474    0.25618    0.23144     0.16155     1203     1203
-0.03044      0.00687       0.03731      0.02474    0.25618    0.23144     0.16122     1203     1203
-0.03044      0.00702       0.03747      0.02474    0.25626    0.23151     0.16183     1203     1203
