  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03043      0.25389       0.28433      0.02507    2.5    2.47493     0.11488     1208     1207
-0.03043      0.25595       0.28639      0.02507    2.5    2.47493     0.11571     1208     1207
-0.03043      0.16957       0.2      0.02507    2.5    2.47493     0.08081     1208     1207
-0.03043      0.02251       0.05295      0.02507    0.86248    0.83741     0.06323     1208     1207
-0.03043      0.01549       0.04592      0.02507    0.59539    0.57032     0.08053     1208     1207
-0.03043      0.01427       0.0447      0.02507    0.53579    0.51072     0.08753     1208     1207
-0.03043      0.01412       0.04455      0.02507    0.54319    0.51812     0.08599     1208     1207
-0.03043      0.01335       0.04379      0.02507    0.50389    0.47882     0.09145     1208     1207
-0.03043      0.0145       0.04493      0.02507    0.55914    0.53407     0.08413     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.51274    0.48767     0.09057     1208     1207
-0.03043      0.01465       0.04509      0.02507    0.55647    0.5314     0.08484     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.51755    0.49248     0.09     1208     1207
-0.03043      0.01442       0.04486      0.02507    0.54625    0.52117     0.08607     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52022    0.49515     0.08936     1208     1207
-0.03043      0.01419       0.04463      0.02507    0.53762    0.51255     0.08707     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.5232    0.49813     0.08882     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.53129    0.50622     0.08756     1208     1207
-0.03043      0.01412       0.04455      0.02507    0.52335    0.49828     0.08941     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52869    0.50362     0.08801     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52366    0.49858     0.08874     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52747    0.5024     0.08853     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.52457    0.4995     0.08812     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.5261    0.50103     0.08862     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.5245    0.49942     0.08859     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52572    0.50064     0.08884     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52427    0.49919     0.08879     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52503    0.49996     0.08865     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52411    0.49904     0.08912     1208     1207
-0.03043      0.01419       0.04463      0.02507    0.52549    0.50042     0.08918     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52297    0.4979     0.08887     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52427    0.49919     0.08894     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52312    0.49805     0.08884     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.52503    0.49996     0.08835     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52427    0.49919     0.08909     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.5245    0.49942     0.08905     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52473    0.49965     0.08855     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52289    0.49782     0.08903     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.5248    0.49973     0.08854     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52282    0.49774     0.08889     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.5245    0.49942     0.08859     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52381    0.49874     0.08918     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52366    0.49858     0.08905     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52473    0.49965     0.08855     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.52457    0.4995     0.08812     1208     1207
-0.03043      0.01412       0.04455      0.02507    0.52457    0.4995     0.08919     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.52389    0.49881     0.08824     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52389    0.49881     0.08916     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.52373    0.49866     0.08858     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52396    0.49889     0.08869     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52373    0.49866     0.08904     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52335    0.49828     0.0888     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52343    0.49836     0.08878     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.5235    0.49843     0.08908     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52366    0.49858     0.08874     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52305    0.49797     0.08916     1208     1207
-0.03043      0.01366       0.04409      0.02507    0.52404    0.49897     0.08837     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.5245    0.49942     0.08844     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.52259    0.49752     0.08878     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.5245    0.49942     0.08875     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52305    0.49797     0.08885     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52343    0.49836     0.08909     1208     1207
-0.03043      0.01412       0.04455      0.02507    0.52381    0.49874     0.08933     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52297    0.4979     0.08917     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.5235    0.49843     0.08831     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.5232    0.49813     0.08928     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.52305    0.49797     0.08839     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52442    0.49935     0.08861     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52282    0.49774     0.08905     1208     1207
-0.03043      0.01404       0.04447      0.02507    0.52289    0.49782     0.08934     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52312    0.49805     0.08899     1208     1207
-0.03043      0.01389       0.04432      0.02507    0.52282    0.49774     0.08905     1208     1207
-0.03043      0.01374       0.04417      0.02507    0.52312    0.49805     0.08869     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52328    0.4982     0.08881     1208     1207
-0.03043      0.01366       0.04409      0.02507    0.52312    0.49805     0.08853     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52358    0.49851     0.08906     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52297    0.4979     0.08917     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52389    0.49881     0.08901     1208     1207
-0.03043      0.01397       0.0444      0.02507    0.52381    0.49874     0.08902     1208     1207
-0.03043      0.01381       0.04425      0.02507    0.52259    0.49752     0.08893     1208     1207
-0.03043      0.01358       0.04402      0.02507    0.52457    0.4995     0.08812     1208     1207
