  ---------- Measurements R0 at 160.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.04605      -0.0477       -0.00164      0.02457    0.02686    0.00229     -0.71547     1233     1233
-0.04605      -0.04602       4e-05      0.02457    0.02465    8e-05     0.47619     1233     1233
-0.04605      -0.04609       -4e-05      0.02457    0.02434    -0.00023     0.16949     1233     1233
-0.04605      -0.04441       0.00164      0.02457    0.0261    0.00153     1.07232     1233     1233
-0.04605      0.0364       0.08246      0.02457    0.05945    0.03488     2.36407     1233     1233
-0.04605      0.13042       0.17647      0.02457    0.13805    0.11348     1.55509     1233     1233
-0.04605      0.1656       0.21165      0.02457    0.16781    0.14324     1.47758     1233     1233
-0.04605      0.17407       0.22012      0.02457    0.17582    0.15126     1.45531     1233     1233
-0.04605      0.17582       0.22188      0.02457    0.17735    0.15278     1.45226     1233     1233
-0.04605      0.17643       0.22249      0.02457    0.17697    0.1524     1.4599     1233     1233
-0.04605      0.17674       0.22279      0.02457    0.17735    0.15278     1.45826     1233     1233
-0.04605      0.17697       0.22302      0.02457    0.17842    0.15385     1.44962     1233     1233
-0.04605      0.17705       0.2231      0.02457    0.17796    0.15339     1.45444     1233     1233
-0.04605      0.17674       0.22279      0.02457    0.17796    0.15339     1.45245     1233     1233
-0.04605      0.17682       0.22287      0.02457    0.17804    0.15347     1.45223     1233     1233
-0.04605      0.17689       0.22295      0.02457    0.1788    0.15423     1.44554     1233     1233
-0.04605      0.17682       0.22287      0.02457    0.17834    0.15377     1.44934     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17819    0.15362     1.45277     1233     1233
-0.04605      0.17697       0.22302      0.02457    0.17781    0.15324     1.45539     1233     1233
-0.04605      0.17689       0.22295      0.02457    0.1785    0.15393     1.4484     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17888    0.15431     1.4468     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17872    0.15416     1.44823     1233     1233
-0.04605      0.17697       0.22302      0.02457    0.17827    0.1537     1.45106     1233     1233
-0.04605      0.17697       0.22302      0.02457    0.1788    0.15423     1.44603     1233     1233
-0.04605      0.17705       0.2231      0.02457    0.17834    0.15377     1.45083     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.1788    0.15423     1.44702     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17804    0.15347     1.45471     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17804    0.15347     1.45471     1233     1233
-0.04605      0.17705       0.2231      0.02457    0.17857    0.154     1.44868     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17857    0.154     1.44917     1233     1233
-0.04605      0.17705       0.2231      0.02457    0.17819    0.15362     1.45227     1233     1233
-0.04605      0.17735       0.22341      0.02457    0.17788    0.15332     1.45716     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17796    0.15339     1.45544     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17842    0.15385     1.4511     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17827    0.1537     1.45255     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17811    0.15354     1.45399     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17857    0.154     1.44967     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17834    0.15377     1.45133     1233     1233
-0.04605      0.17735       0.22341      0.02457    0.1785    0.15393     1.45138     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17888    0.15431     1.4468     1233     1233
-0.04605      0.17727       0.22333      0.02457    0.17872    0.15416     1.44873     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17827    0.1537     1.45255     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.17842    0.15385     1.4511     1233     1233
-0.04605      0.1772       0.22325      0.02457    0.1788    0.15423     1.44751     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17857    0.154     1.44917     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17811    0.15354     1.45349     1233     1233
-0.04605      0.17727       0.22333      0.02457    0.17827    0.1537     1.45304     1233     1233
-0.04605      0.17727       0.22333      0.02457    0.17842    0.15385     1.4516     1233     1233
-0.04605      0.17712       0.22318      0.02457    0.17819    0.15362     1.45277     1233     1233
-0.04605      0.17727       0.22333      0.02457    0.17842    0.15385     1.4516     1233     1233
-0.04605      0.17727       0.22333      0.02457    0.1785    0.15393     1.45088     1233     1233
