  ---------- Measurements R0 at 240.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.04599      -0.04777       -0.00178      0.02509    0.02709    0.002     -0.88952     1230     1230
-0.04599      -0.04609       -0.0001      0.02509    0.02518    0.0001     -1.08     1230     1230
-0.04599      -0.04625       -0.00026      0.02509    0.02488    -0.00021     1.21818     1230     1230
-0.04599      0.04831       0.0943      0.02509    0.0699    0.04481     2.10413     1230     1230
-0.04599      0.20803       0.25402      0.02509    0.20559    0.1805     1.40731     1230     1230
-0.04599      0.25473       0.30072      0.02509    0.24649    0.2214     1.35826     1230     1230
-0.04599      0.26435       0.31034      0.02509    0.25389    0.2288     1.35634     1230     1230
-0.04599      0.26656       0.31255      0.02509    0.25527    0.23018     1.35786     1230     1230
-0.04599      0.26709       0.31308      0.02509    0.25656    0.23148     1.35256     1230     1230
-0.04599      0.26732       0.31331      0.02509    0.25656    0.23148     1.35355     1230     1230
-0.04599      0.26755       0.31354      0.02509    0.25641    0.23132     1.35543     1230     1230
-0.04599      0.26763       0.31362      0.02509    0.25656    0.23148     1.35487     1230     1230
-0.04599      0.26778       0.31377      0.02509    0.25656    0.23148     1.35553     1230     1230
-0.04599      0.26793       0.31392      0.02509    0.25687    0.23178     1.3544     1230     1230
-0.04599      0.26786       0.31385      0.02509    0.25672    0.23163     1.35496     1230     1230
-0.04599      0.26809       0.31408      0.02509    0.25755    0.23247     1.35105     1230     1230
-0.04599      0.26793       0.31392      0.02509    0.25733    0.23224     1.35173     1230     1230
-0.04599      0.26793       0.31392      0.02509    0.25702    0.23193     1.35351     1230     1230
-0.04599      0.26801       0.314      0.02509    0.25725    0.23216     1.3525     1230     1230
-0.04599      0.26824       0.31423      0.02509    0.25733    0.23224     1.35304     1230     1230
-0.04599      0.26816       0.31415      0.02509    0.2571    0.23201     1.35405     1230     1230
-0.04599      0.26832       0.3143      0.02509    0.25717    0.23209     1.35426     1230     1230
-0.04599      0.26809       0.31408      0.02509    0.25717    0.23209     1.35328     1230     1230
-0.04599      0.26816       0.31415      0.02509    0.25672    0.23163     1.35628     1230     1230
-0.04599      0.26809       0.31408      0.02509    0.2571    0.23201     1.35372     1230     1230
-0.04599      0.26816       0.31415      0.02509    0.25687    0.23178     1.35539     1230     1230
-0.04599      0.26816       0.31415      0.02509    0.25672    0.23163     1.35628     1230     1230
-0.04599      0.26824       0.31423      0.02509    0.25717    0.23209     1.35393     1230     1230
-0.04599      0.26839       0.31438      0.02509    0.25687    0.23178     1.35638     1230     1230
-0.04599      0.26839       0.31438      0.02509    0.2571    0.23201     1.35504     1230     1230
-0.04599      0.26847       0.31446      0.02509    0.25702    0.23193     1.35581     1230     1230
-0.04599      0.26832       0.3143      0.02509    0.25725    0.23216     1.35382     1230     1230
-0.04599      0.26832       0.3143      0.02509    0.25733    0.23224     1.35337     1230     1230
-0.04599      0.26862       0.31461      0.02509    0.25694    0.23186     1.35692     1230     1230
-0.04599      0.26839       0.31438      0.02509    0.25748    0.23239     1.35281     1230     1230
-0.04599      0.26862       0.31461      0.02509    0.25717    0.23209     1.35558     1230     1230
-0.04599      0.26839       0.31438      0.02509    0.2574    0.23231     1.35326     1230     1230
-0.04599      0.2687       0.31469      0.02509    0.25733    0.23224     1.35502     1230     1230
-0.04599      0.26885       0.31484      0.02509    0.25725    0.23216     1.35612     1230     1230
-0.04599      0.2687       0.31469      0.02509    0.25672    0.23163     1.35859     1230     1230
-0.04599      0.26877       0.31476      0.02509    0.2571    0.23201     1.35668     1230     1230
-0.04599      0.2687       0.31469      0.02509    0.2574    0.23231     1.35457     1230     1230
-0.04599      0.26862       0.31461      0.02509    0.25763    0.23254     1.35291     1230     1230
-0.04599      0.26885       0.31484      0.02509    0.25694    0.23186     1.3579     1230     1230
-0.04599      0.26862       0.31461      0.02509    0.2574    0.23231     1.35424     1230     1230
-0.04599      0.269       0.31499      0.02509    0.25717    0.23209     1.35722     1230     1230
-0.04599      0.269       0.31499      0.02509    0.25725    0.23216     1.35678     1230     1230
-0.04599      0.26893       0.31492      0.02509    0.2574    0.23231     1.35556     1230     1230
-0.04599      0.26854       0.31453      0.02509    0.25672    0.23163     1.35793     1230     1230
-0.04599      0.269       0.31499      0.02509    0.25694    0.23186     1.35856     1230     1230
-0.04599      0.269       0.31499      0.02509    0.25687    0.23178     1.35901     1230     1230
-0.04599      0.269       0.31499      0.02509    0.2571    0.23201     1.35767     1230     1230
-0.04599      0.26893       0.31492      0.02509    0.25702    0.23193     1.35779     1230     1230
-0.04599      0.26893       0.31492      0.02509    0.25702    0.23193     1.35779     1230     1230
-0.04599      0.26915       0.31514      0.02509    0.2571    0.23201     1.35833     1230     1230
-0.04599      0.26893       0.31492      0.02509    0.25694    0.23186     1.35823     1230     1230
