  ---------- Measurements R0 at 110.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.04611      -0.04739       -0.00128      0.02423    0.02602    0.0018     -0.71125     1233     1233
-0.04611      -0.04586       0.00025      0.02423    0.0245    0.00027     0.91549     1233     1233
-0.04611      -0.04541       0.00071      0.02423    0.02434    0.00012     5.96774     1233     1233
-0.04611      -0.04625       -0.00013      0.02423    0.02389    -0.00034     0.39326     1233     1233
-0.04611      -0.04586       0.00025      0.02423    0.02404    -0.00019     -1.32653     1233     1233
-0.04611      -0.04556       0.00055      0.02423    0.02442    0.00019     2.84314     1233     1233
-0.04611      -0.04487       0.00124      0.02423    0.02572    0.00149     0.8312     1233     1233
-0.04611      -0.0351       0.01101      0.02423    0.03571    0.01149     0.95815     1233     1233
-0.04611      0.04045       0.08656      0.02423    0.06197    0.03774     2.2935     1233     1233
-0.04611      0.08921       0.13532      0.02423    0.10317    0.07895     1.71403     1233     1233
-0.04611      0.10997       0.15608      0.02423    0.1208    0.09658     1.6161     1233     1233
-0.04611      0.1163       0.16241      0.02423    0.1263    0.10207     1.59116     1233     1233
-0.04611      0.11828       0.1644      0.02423    0.12805    0.10383     1.58337     1233     1233
-0.04611      0.11882       0.16493      0.02423    0.12851    0.10428     1.58154     1233     1233
-0.04611      0.11897       0.16508      0.02423    0.12874    0.10451     1.57953     1233     1233
-0.04611      0.1192       0.16531      0.02423    0.12897    0.10474     1.57827     1233     1233
-0.04611      0.11935       0.16546      0.02423    0.12874    0.10451     1.58318     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12912    0.1049     1.57888     1233     1233
-0.04611      0.11935       0.16546      0.02423    0.12874    0.10451     1.58318     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12882    0.10459     1.58422     1233     1233
-0.04611      0.11928       0.16539      0.02423    0.12882    0.10459     1.5813     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12828    0.10406     1.59235     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12798    0.10375     1.59704     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12904    0.10482     1.58076     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12904    0.10482     1.58076     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12912    0.1049     1.57888     1233     1233
-0.04611      0.11966       0.16577      0.02423    0.12927    0.10505     1.57804     1233     1233
-0.04611      0.11943       0.16554      0.02423    0.12866    0.10444     1.58507     1233     1233
-0.04611      0.11935       0.16546      0.02423    0.12851    0.10428     1.58666     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12904    0.10482     1.58003     1233     1233
-0.04611      0.11943       0.16554      0.02423    0.12889    0.10467     1.5816     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12851    0.10428     1.58812     1233     1233
-0.04611      0.11928       0.16539      0.02423    0.12904    0.10482     1.57785     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12889    0.10467     1.58233     1233     1233
-0.04611      0.11951       0.16562      0.02423    0.12904    0.10482     1.58003     1233     1233
-0.04611      0.11958       0.16569      0.02423    0.12866    0.10444     1.58653     1233     1233
-0.04611      0.11981       0.16592      0.02423    0.12904    0.10482     1.58294     1233     1233
