  ---------- Measurements R0 at 310.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.04638      -0.04762       -0.00124      0.02525    0.02747    0.00222     -0.55575     1231     1230
-0.04638      -0.0464       -2e-05      0.02525    0.02541    0.00016     -0.09302     1231     1230
-0.04638      0.06143       0.10781      0.02525    0.08066    0.05541     1.9456     1231     1230
-0.04638      0.28106       0.32744      0.02525    0.26961    0.24436     1.33997     1231     1230
-0.04638      0.32448       0.37086      0.02525    0.30632    0.28107     1.31947     1231     1230
-0.04638      0.33257       0.37895      0.02525    0.31242    0.28718     1.31959     1231     1230
-0.04638      0.33623       0.38262      0.02525    0.31555    0.2903     1.31798     1231     1230
-0.04638      0.33822       0.3846      0.02525    0.31777    0.29252     1.31479     1231     1230
-0.04638      0.33959       0.38597      0.02525    0.31815    0.2929     1.31777     1231     1230
-0.04638      0.34058       0.38697      0.02525    0.31891    0.29366     1.31772     1231     1230
-0.04638      0.34135       0.38773      0.02525    0.31983    0.29458     1.31622     1231     1230
-0.04638      0.34211       0.38849      0.02525    0.32067    0.29542     1.31506     1231     1230
-0.04638      0.34257       0.38895      0.02525    0.32051    0.29526     1.31729     1231     1230
-0.04638      0.34318       0.38956      0.02525    0.32143    0.29618     1.31528     1231     1230
-0.04638      0.34364       0.39002      0.02525    0.32173    0.29649     1.31547     1231     1230
-0.04638      0.34379       0.39017      0.02525    0.32143    0.29618     1.31734     1231     1230
-0.04638      0.34425       0.39063      0.02525    0.32204    0.29679     1.31617     1231     1230
-0.04638      0.3447       0.39109      0.02525    0.32219    0.29694     1.31704     1231     1230
-0.04638      0.34463       0.39101      0.02525    0.32288    0.29763     1.31374     1231     1230
-0.04638      0.34509       0.39147      0.02525    0.32273    0.29748     1.31596     1231     1230
-0.04638      0.34539       0.39177      0.02525    0.32273    0.29748     1.31698     1231     1230
-0.04638      0.34562       0.392      0.02525    0.3228    0.29755     1.31742     1231     1230
-0.04638      0.34531       0.3917      0.02525    0.32257    0.29733     1.3174     1231     1230
-0.04638      0.3457       0.39208      0.02525    0.32204    0.29679     1.32106     1231     1230
-0.04638      0.3457       0.39208      0.02525    0.3225    0.29725     1.31902     1231     1230
-0.04638      0.34562       0.392      0.02525    0.32234    0.2971     1.31945     1231     1230
-0.04638      0.34592       0.39231      0.02525    0.32273    0.29748     1.31878     1231     1230
-0.04638      0.34539       0.39177      0.02525    0.32219    0.29694     1.31935     1231     1230
-0.04638      0.34577       0.39216      0.02525    0.32257    0.29733     1.31894     1231     1230
-0.04638      0.34608       0.39246      0.02525    0.32318    0.29794     1.31726     1231     1230
-0.04638      0.34592       0.39231      0.02525    0.32364    0.29839     1.31473     1231     1230
-0.04638      0.346       0.39238      0.02525    0.32334    0.29809     1.31633     1231     1230
-0.04638      0.34562       0.392      0.02525    0.32219    0.29694     1.32012     1231     1230
-0.04638      0.34592       0.39231      0.02525    0.3228    0.29755     1.31844     1231     1230
-0.04638      0.34554       0.39193      0.02525    0.32227    0.29702     1.31953     1231     1230
-0.04638      0.34585       0.39223      0.02525    0.32227    0.29702     1.32056     1231     1230
-0.04638      0.34623       0.39261      0.02525    0.32242    0.29717     1.32116     1231     1230
-0.04638      0.34577       0.39216      0.02525    0.32257    0.29733     1.31894     1231     1230
-0.04638      0.34608       0.39246      0.02525    0.32303    0.29778     1.31794     1231     1230
-0.04638      0.34592       0.39231      0.02525    0.32196    0.29671     1.32217     1231     1230
-0.04638      0.34631       0.39269      0.02525    0.32242    0.29717     1.32142     1231     1230
-0.04638      0.34592       0.39231      0.02525    0.32189    0.29664     1.32251     1231     1230
-0.04638      0.34623       0.39261      0.02525    0.32242    0.29717     1.32116     1231     1230
-0.04638      0.346       0.39238      0.02525    0.32204    0.29679     1.32209     1231     1230
-0.04638      0.34638       0.39277      0.02525    0.3225    0.29725     1.32134     1231     1230
-0.04638      0.34623       0.39261      0.02525    0.32196    0.29671     1.3232     1231     1230
-0.04638      0.34654       0.39292      0.02525    0.32234    0.2971     1.32253     1231     1230
-0.04638      0.34669       0.39307      0.02525    0.32273    0.29748     1.32134     1231     1230
