  ---------- Measurements R0 at 220.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.04616      -0.04754       -0.00138      0.02492    0.02656    0.00163     -0.84579     1233     1233
-0.04616      -0.04594       0.00022      0.02492    0.02434    -0.00058     -0.38158     1233     1233
-0.04616      -0.04563       0.00053      0.02492    0.02511    0.00018     2.875     1233     1233
-0.04616      0.05365       0.09981      0.02492    0.07418    0.04925     2.0265     1233     1233
-0.04616      0.19193       0.23809      0.02492    0.19177    0.16685     1.42696     1233     1233
-0.04616      0.23313       0.2793      0.02492    0.22711    0.20218     1.38141     1233     1233
-0.04616      0.24176       0.28792      0.02492    0.23466    0.20974     1.37276     1233     1233
-0.04616      0.24374       0.2899      0.02492    0.23619    0.21126     1.37224     1233     1233
-0.04616      0.24443       0.29059      0.02492    0.2368    0.21187     1.37152     1233     1233
-0.04616      0.24451       0.29067      0.02492    0.23695    0.21203     1.3709     1233     1233
-0.04616      0.24481       0.29097      0.02492    0.23748    0.21256     1.36889     1233     1233
-0.04616      0.24496       0.29112      0.02492    0.23703    0.2121     1.37256     1233     1233
-0.04616      0.24504       0.2912      0.02492    0.23672    0.2118     1.3749     1233     1233
-0.04616      0.24489       0.29105      0.02492    0.23756    0.21264     1.36876     1233     1233
-0.04616      0.24512       0.29128      0.02492    0.23741    0.21248     1.37082     1233     1233
-0.04616      0.24519       0.29135      0.02492    0.2371    0.21218     1.37315     1233     1233
-0.04616      0.24519       0.29135      0.02492    0.23726    0.21233     1.37216     1233     1233
-0.04616      0.24534       0.29151      0.02492    0.23756    0.21264     1.37091     1233     1233
-0.04616      0.24481       0.29097      0.02492    0.2371    0.21218     1.37135     1233     1233
-0.04616      0.24512       0.29128      0.02492    0.23726    0.21233     1.3718     1233     1233
-0.04616      0.24527       0.29143      0.02492    0.23733    0.21241     1.37203     1233     1233
-0.04616      0.24527       0.29143      0.02492    0.23726    0.21233     1.37252     1233     1233
-0.04616      0.2455       0.29166      0.02492    0.23657    0.21165     1.37806     1233     1233
-0.04616      0.24542       0.29158      0.02492    0.23733    0.21241     1.37275     1233     1233
-0.04616      0.24534       0.29151      0.02492    0.23733    0.21241     1.37239     1233     1233
-0.04616      0.24557       0.29174      0.02492    0.23764    0.21271     1.37149     1233     1233
-0.04616      0.24542       0.29158      0.02492    0.23687    0.21195     1.37571     1233     1233
-0.04616      0.24534       0.29151      0.02492    0.23733    0.21241     1.37239     1233     1233
-0.04616      0.24557       0.29174      0.02492    0.23787    0.21294     1.37002     1233     1233
-0.04616      0.24519       0.29135      0.02492    0.23718    0.21226     1.37265     1233     1233
-0.04616      0.24542       0.29158      0.02492    0.23672    0.2118     1.3767     1233     1233
-0.04616      0.24542       0.29158      0.02492    0.23779    0.21287     1.36979     1233     1233
-0.04616      0.24557       0.29174      0.02492    0.23718    0.21226     1.37445     1233     1233
-0.04616      0.24596       0.29212      0.02492    0.23718    0.21226     1.37625     1233     1233
-0.04616      0.2458       0.29196      0.02492    0.23756    0.21264     1.37306     1233     1233
-0.04616      0.24565       0.29181      0.02492    0.23741    0.21248     1.37333     1233     1233
-0.04616      0.24573       0.29189      0.02492    0.23741    0.21248     1.37369     1233     1233
-0.04616      0.24565       0.29181      0.02492    0.23703    0.2121     1.3758     1233     1233
-0.04616      0.24565       0.29181      0.02492    0.23779    0.21287     1.37087     1233     1233
-0.04616      0.24542       0.29158      0.02492    0.2371    0.21218     1.37423     1233     1233
-0.04616      0.24596       0.29212      0.02492    0.23756    0.21264     1.37378     1233     1233
-0.04616      0.24588       0.29204      0.02492    0.23726    0.21233     1.3754     1233     1233
-0.04616      0.24588       0.29204      0.02492    0.23718    0.21226     1.37589     1233     1233
-0.04616      0.24603       0.29219      0.02492    0.23779    0.21287     1.37266     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23741    0.21248     1.37548     1233     1233
-0.04616      0.24603       0.29219      0.02492    0.23733    0.21241     1.37562     1233     1233
-0.04616      0.24596       0.29212      0.02492    0.23718    0.21226     1.37625     1233     1233
-0.04616      0.2458       0.29196      0.02492    0.23771    0.21279     1.37208     1233     1233
-0.04616      0.24603       0.29219      0.02492    0.23802    0.2131     1.37119     1233     1233
-0.04616      0.24588       0.29204      0.02492    0.23771    0.21279     1.37244     1233     1233
-0.04616      0.24603       0.29219      0.02492    0.2371    0.21218     1.3771     1233     1233
-0.04616      0.24588       0.29204      0.02492    0.23771    0.21279     1.37244     1233     1233
-0.04616      0.24603       0.29219      0.02492    0.23695    0.21203     1.3781     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23703    0.2121     1.37796     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23787    0.21294     1.37253     1233     1233
-0.04616      0.24596       0.29212      0.02492    0.23726    0.21233     1.37575     1233     1233
-0.04616      0.24618       0.29235      0.02492    0.23748    0.21256     1.37535     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23733    0.21241     1.37598     1233     1233
-0.04616      0.24626       0.29242      0.02492    0.2371    0.21218     1.37818     1233     1233
-0.04616      0.24634       0.2925      0.02492    0.23741    0.21248     1.37656     1233     1233
-0.04616      0.24618       0.29235      0.02492    0.23741    0.21248     1.37584     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23718    0.21226     1.37697     1233     1233
-0.04616      0.24611       0.29227      0.02492    0.23779    0.21287     1.37302     1233     1233
-0.04616      0.24626       0.29242      0.02492    0.23771    0.21279     1.37423     1233     1233
-0.04616      0.24626       0.29242      0.02492    0.23756    0.21264     1.37522     1233     1233
-0.04616      0.24634       0.2925      0.02492    0.23756    0.21264     1.37557     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23748    0.21256     1.37679     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23718    0.21226     1.37841     1233     1233
-0.04616      0.24618       0.29235      0.02492    0.23733    0.21241     1.37634     1233     1233
-0.04616      0.24626       0.29242      0.02492    0.23672    0.2118     1.38067     1233     1233
-0.04616      0.24664       0.2928      0.02492    0.23718    0.21226     1.37949     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23733    0.21241     1.37778     1233     1233
-0.04616      0.24657       0.29273      0.02492    0.23733    0.21241     1.37813     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23733    0.21241     1.37742     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23741    0.21248     1.37692     1233     1233
-0.04616      0.24657       0.29273      0.02492    0.23764    0.21271     1.37616     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23741    0.21248     1.37872     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23741    0.21248     1.37692     1233     1233
-0.04616      0.24657       0.29273      0.02492    0.23718    0.21226     1.37913     1233     1233
-0.04616      0.24634       0.2925      0.02492    0.23771    0.21279     1.37459     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23695    0.21203     1.38025     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23764    0.21271     1.37544     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23756    0.21264     1.37629     1233     1233
-0.04616      0.24672       0.29288      0.02492    0.2371    0.21218     1.38034     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23726    0.21233     1.37827     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23703    0.2121     1.3812     1233     1233
-0.04616      0.24641       0.29257      0.02492    0.23695    0.21203     1.37989     1233     1233
-0.04616      0.24664       0.2928      0.02492    0.23733    0.21241     1.37849     1233     1233
-0.04616      0.24672       0.29288      0.02492    0.23779    0.21287     1.37589     1233     1233
-0.04616      0.24649       0.29265      0.02492    0.23741    0.21248     1.37728     1233     1233
-0.04616      0.24672       0.29288      0.02492    0.23771    0.21279     1.37638     1233     1233
-0.04616      0.24664       0.2928      0.02492    0.23794    0.21302     1.37454     1233     1233
-0.04616      0.24672       0.29288      0.02492    0.23748    0.21256     1.37786     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23703    0.2121     1.3812     1233     1233
-0.04616      0.24702       0.29319      0.02492    0.23687    0.21195     1.38327     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23748    0.21256     1.37822     1233     1233
-0.04616      0.24687       0.29303      0.02492    0.2371    0.21218     1.38106     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23733    0.21241     1.37921     1233     1233
-0.04616      0.24695       0.29311      0.02492    0.23726    0.21233     1.38043     1233     1233
-0.04616      0.2471       0.29326      0.02492    0.23787    0.21294     1.37719     1233     1233
-0.04616      0.24687       0.29303      0.02492    0.23748    0.21256     1.37858     1233     1233
-0.04616      0.24679       0.29296      0.02492    0.23733    0.21241     1.37921     1233     1233
-0.04616      0.2471       0.29326      0.02492    0.23779    0.21287     1.37768     1233     1233
-0.04616      0.24664       0.2928      0.02492    0.23779    0.21287     1.37553     1233     1233
-0.04616      0.24695       0.29311      0.02492    0.23764    0.21271     1.37795     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.23787    0.21294     1.37754     1233     1232
-0.04616      0.24702       0.29319      0.02492    0.23748    0.21256     1.3793     1233     1232
-0.04616      0.2471       0.29326      0.02492    0.23718    0.21226     1.38164     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.23733    0.21241     1.38101     1233     1232
-0.04616      0.24733       0.29349      0.02492    0.23733    0.21241     1.38173     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.23741    0.21248     1.38051     1233     1232
-0.04616      0.2471       0.29326      0.02492    0.23726    0.21233     1.38115     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.2371    0.21218     1.3825     1233     1232
-0.04616      0.24695       0.29311      0.02492    0.2371    0.21218     1.38142     1233     1232
-0.04616      0.24733       0.29349      0.02492    0.23779    0.21287     1.37876     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.23741    0.21248     1.38051     1233     1232
-0.04616      0.24733       0.29349      0.02492    0.23726    0.21233     1.38222     1233     1232
-0.04616      0.24733       0.29349      0.02492    0.23687    0.21195     1.38471     1233     1232
-0.04616      0.24718       0.29334      0.02492    0.23802    0.2131     1.37656     1233     1232
-0.04616      0.24702       0.29319      0.02492    0.23764    0.21271     1.37831     1233     1232
-0.04616      0.24725       0.29341      0.02492    0.23726    0.21233     1.38186     1233     1232
-0.04616      0.24733       0.29349      0.02492    0.23726    0.21233     1.38222     1233     1232
-0.04616      0.24741       0.29357      0.02492    0.23718    0.21226     1.38308     1233     1232
-0.04616      0.24756       0.29372      0.02492    0.23718    0.21226     1.3838     1233     1232
-0.04616      0.24748       0.29364      0.02492    0.23703    0.2121     1.38444     1233     1232
-0.04616      0.24725       0.29341      0.02492    0.23726    0.21233     1.38186     1233     1232
