  ---------- Measurements R0 at 300.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.03194      0.02946       -0.00248      0.02585    0.02763    0.00177     -1.40086     1203     1200
0.03194      0.03419       0.00225      0.02585    0.02862    0.00276     0.81492     1203     1200
0.03194      0.17415       0.14221      0.02585    0.20879    0.18294     0.77737     1203     1200
0.03194      0.24534       0.21341      0.02585    0.29663    0.27077     0.78815     1203     1200
0.03194      0.25473       0.22279      0.02585    0.3083    0.28245     0.7888     1203     1200
0.03194      0.25771       0.22577      0.02585    0.31105    0.2852     0.79164     1203     1200
0.03194      0.25908       0.22714      0.02585    0.31265    0.2868     0.792     1203     1200
0.03194      0.26023       0.22829      0.02585    0.31387    0.28802     0.79262     1203     1200
0.03194      0.26023       0.22829      0.02585    0.31395    0.2881     0.79241     1203     1200
0.03194      0.26053       0.22859      0.02585    0.31487    0.28901     0.79095     1203     1200
0.03194      0.26076       0.22882      0.02585    0.31517    0.28932     0.79091     1203     1200
0.03194      0.26129       0.22936      0.02585    0.31532    0.28947     0.79234     1203     1200
0.03194      0.26137       0.22943      0.02585    0.31571    0.28985     0.79156     1203     1200
0.03194      0.26129       0.22936      0.02585    0.31548    0.28962     0.79192     1203     1200
0.03194      0.26168       0.22974      0.02585    0.31532    0.28947     0.79366     1203     1200
0.03194      0.26152       0.22959      0.02585    0.31509    0.28924     0.79376     1203     1200
0.03194      0.26152       0.22959      0.02585    0.31571    0.28985     0.79209     1203     1200
0.03194      0.26175       0.22982      0.02585    0.31525    0.28939     0.79413     1203     1200
0.03194      0.26168       0.22974      0.02585    0.31578    0.28993     0.7924     1203     1200
0.03194      0.26183       0.22989      0.02585    0.31578    0.28993     0.79293     1203     1200
0.03194      0.2619       0.22997      0.02585    0.31639    0.29054     0.79153     1203     1200
0.03194      0.26213       0.2302      0.02585    0.31593    0.29008     0.79357     1203     1200
0.03194      0.26175       0.22982      0.02585    0.31571    0.28985     0.79288     1203     1200
0.03194      0.26206       0.23012      0.02585    0.31624    0.29038     0.79247     1203     1200
0.03194      0.26221       0.23027      0.02585    0.31593    0.29008     0.79383     1203     1200
0.03194      0.26229       0.23035      0.02585    0.31571    0.28985     0.79472     1203     1200
0.03194      0.26213       0.2302      0.02585    0.31578    0.28993     0.79398     1203     1200
0.03194      0.26244       0.2305      0.02585    0.31571    0.28985     0.79525     1203     1200
0.03194      0.26244       0.2305      0.02585    0.3154    0.28955     0.79608     1203     1200
0.03194      0.26244       0.2305      0.02585    0.31639    0.29054     0.79337     1203     1200
0.03194      0.26221       0.23027      0.02585    0.31586    0.29     0.79404     1203     1200
0.03194      0.26221       0.23027      0.02585    0.31571    0.28985     0.79446     1203     1200
0.03194      0.26236       0.23043      0.02585    0.31586    0.29     0.79456     1203     1200
0.03194      0.26267       0.23073      0.02585    0.31632    0.29046     0.79436     1203     1200
0.03194      0.26282       0.23088      0.02585    0.31578    0.28993     0.79635     1203     1200
0.03194      0.26252       0.23058      0.02585    0.31609    0.29023     0.79446     1203     1200
0.03194      0.26259       0.23065      0.02585    0.31609    0.29023     0.79473     1203     1200
0.03194      0.26259       0.23065      0.02585    0.31601    0.29016     0.79493     1203     1200
0.03194      0.26267       0.23073      0.02585    0.31601    0.29016     0.7952     1203     1200
0.03194      0.26252       0.23058      0.02585    0.31593    0.29008     0.79488     1203     1200
0.03194      0.26274       0.23081      0.02585    0.31601    0.29016     0.79546     1203     1200
0.03194      0.26274       0.23081      0.02585    0.31654    0.29069     0.794     1203     1200
0.03194      0.2629       0.23096      0.02585    0.31609    0.29023     0.79578     1203     1200
0.03194      0.26297       0.23104      0.02585    0.31586    0.29     0.79667     1203     1200
0.03194      0.2629       0.23096      0.02585    0.31616    0.29031     0.79557     1203     1200
0.03194      0.26282       0.23088      0.02585    0.31609    0.29023     0.79551     1203     1200
0.03194      0.26297       0.23104      0.02585    0.31609    0.29023     0.79604     1203     1200
0.03194      0.26297       0.23104      0.02585    0.31632    0.29046     0.79541     1203     1200
0.03194      0.26328       0.23134      0.02585    0.31586    0.29     0.79772     1203     1200
0.03194      0.26328       0.23134      0.02585    0.31593    0.29008     0.79751     1203     1200
0.03194      0.26313       0.23119      0.02585    0.31601    0.29016     0.79678     1203     1200
0.03194      0.26351       0.23157      0.02585    0.31563    0.28977     0.79914     1203     1200
0.03194      0.26328       0.23134      0.02585    0.31616    0.29031     0.79688     1203     1200
0.03194      0.26351       0.23157      0.02585    0.31624    0.29038     0.79746     1203     1200
0.03194      0.26343       0.23149      0.02585    0.31632    0.29046     0.79699     1203     1200
0.03194      0.26335       0.23142      0.02585    0.31624    0.29038     0.79694     1203     1200
0.03194      0.26366       0.23172      0.02585    0.31593    0.29008     0.79883     1203     1200
0.03194      0.26328       0.23134      0.02585    0.31639    0.29054     0.79625     1203     1200
0.03194      0.26358       0.23165      0.02585    0.31578    0.28993     0.79898     1203     1200
0.03194      0.26358       0.23165      0.02585    0.31639    0.29054     0.79731     1203     1200
0.03194      0.26351       0.23157      0.02585    0.31616    0.29031     0.79767     1203     1200
0.03194      0.26374       0.2318      0.02585    0.31616    0.29031     0.79846     1203     1200
0.03194      0.26358       0.23165      0.02585    0.31632    0.29046     0.79751     1203     1200
0.03194      0.26381       0.23188      0.02585    0.31601    0.29016     0.79914     1203     1200
0.03194      0.26366       0.23172      0.02585    0.31586    0.29     0.79904     1203     1200
0.03194      0.26404       0.2321      0.02585    0.3154    0.28955     0.80162     1203     1200
0.03194      0.26389       0.23195      0.02585    0.31586    0.29     0.79983     1203     1200
0.03194      0.26381       0.23188      0.02585    0.31609    0.29023     0.79893     1203     1200
0.03194      0.26397       0.23203      0.02585    0.31632    0.29046     0.79883     1203     1200
0.03194      0.26374       0.2318      0.02585    0.31616    0.29031     0.79846     1203     1200
0.03194      0.26366       0.23172      0.02585    0.31654    0.29069     0.79715     1203     1200
0.03194      0.26381       0.23188      0.02585    0.31578    0.28993     0.79977     1203     1200
0.03194      0.26397       0.23203      0.02585    0.31563    0.28977     0.80072     1203     1200
0.03194      0.26397       0.23203      0.02585    0.31578    0.28993     0.8003     1203     1200
0.03194      0.26404       0.2321      0.02585    0.31593    0.29008     0.80014     1203     1200
0.03194      0.26397       0.23203      0.02585    0.31624    0.29038     0.79904     1203     1200
0.03194      0.26412       0.23218      0.02585    0.31593    0.29008     0.80041     1203     1200
0.03194      0.26397       0.23203      0.02585    0.31639    0.29054     0.79862     1203     1200
0.03194      0.26412       0.23218      0.02585    0.3167    0.29084     0.7983     1203     1200
0.03194      0.26419       0.23226      0.02585    0.31616    0.29031     0.80004     1203     1200
0.03194      0.26404       0.2321      0.02585    0.31624    0.29038     0.7993     1203     1200
0.03194      0.26442       0.23249      0.02585    0.31601    0.29016     0.80125     1203     1200
0.03194      0.26435       0.23241      0.02585    0.31616    0.29031     0.80056     1203     1200
0.03194      0.26404       0.2321      0.02585    0.31593    0.29008     0.80014     1203     1200
0.03194      0.2645       0.23256      0.02585    0.31639    0.29054     0.80046     1203     1200
0.03194      0.26442       0.23249      0.02585    0.31624    0.29038     0.80061     1203     1200
0.03194      0.2645       0.23256      0.02585    0.31601    0.29016     0.80151     1203     1200
0.03194      0.2645       0.23256      0.02585    0.31639    0.29054     0.80046     1203     1200
0.03194      0.26427       0.23233      0.02585    0.31571    0.28985     0.80156     1203     1200
0.03194      0.2645       0.23256      0.02585    0.31624    0.29038     0.80088     1203     1200
0.03194      0.26458       0.23264      0.02585    0.31624    0.29038     0.80114     1203     1200
0.03194      0.26442       0.23249      0.02585    0.31609    0.29023     0.80104     1203     1200
