  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.03907      -0.26404       -0.30311      -0.02129    0.22642    0.24771     -1.22367     518     355
0.03907      -0.01625       -0.05533      -0.02129    0.02068    0.04197     -1.31822     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01969    0.04098     -1.34268     1228     1232
0.03907      -0.01381       -0.05288      -0.02129    0.02053    0.04182     -1.26463     1228     1232
0.03907      -0.01664       -0.05571      -0.02129    0.02068    0.04197     -1.32731     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.02038    0.04166     -1.31505     1228     1232
0.03907      -0.0148       -0.05388      -0.02129    0.02053    0.04182     -1.28836     1228     1232
0.03907      -0.01648       -0.05555      -0.02129    0.02076    0.04205     -1.32127     1228     1232
0.03907      -0.0158       -0.05487      -0.02129    0.0203    0.04159     -1.3193     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.01999    0.04128     -1.30687     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.02083    0.04212     -1.30801     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01984    0.04113     -1.33584     1228     1232
0.03907      -0.01259       -0.05166      -0.02129    0.02038    0.04166     -1.23996     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.01984    0.04113     -1.32657     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.02015    0.04144     -1.32969     1228     1232
0.03907      -0.01465       -0.05372      -0.02129    0.0203    0.04159     -1.29178     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.02053    0.04182     -1.31755     1228     1232
0.03907      -0.0161       -0.05517      -0.02129    0.01984    0.04113     -1.34141     1228     1232
0.03907      -0.01496       -0.05403      -0.02129    0.02045    0.04174     -1.29437     1228     1232
0.03907      -0.01557       -0.05464      -0.02129    0.02015    0.04144     -1.31864     1228     1232
0.03907      -0.01542       -0.05449      -0.02129    0.02091    0.0422     -1.29117     1228     1232
0.03907      -0.01496       -0.05403      -0.02129    0.02045    0.04174     -1.29437     1228     1232
0.03907      -0.01618       -0.05525      -0.02129    0.02076    0.04205     -1.31401     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.02022    0.04151     -1.31437     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.01961    0.0409     -1.31907     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.0203    0.04159     -1.32481     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.01976    0.04105     -1.32903     1228     1232
0.03907      -0.01618       -0.05525      -0.02129    0.02045    0.04174     -1.32362     1228     1232
0.03907      -0.01618       -0.05525      -0.02129    0.01999    0.04128     -1.3383     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.02068    0.04197     -1.28549     1228     1232
0.03907      -0.01687       -0.05594      -0.02129    0.01969    0.04098     -1.36503     1228     1232
0.03907      -0.01557       -0.05464      -0.02129    0.01992    0.04121     -1.32596     1228     1232
0.03907      -0.01519       -0.05426      -0.02129    0.01969    0.04098     -1.32406     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.00832    0.02961     -1.86092     1228     1232
0.03907      -0.01496       -0.05403      -0.02129    0.01931    0.0406     -1.33086     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01938    0.04067     -1.35276     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.01946    0.04075     -1.33899     1228     1232
0.03907      -0.01633       -0.0554      -0.02129    0.01961    0.0409     -1.35452     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.01893    0.04021     -1.36247     1228     1232
0.03907      -0.01435       -0.05342      -0.02129    0.01915    0.04044     -1.32079     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.01961    0.0409     -1.33959     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.01969    0.04098     -1.31661     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01915    0.04044     -1.36042     1228     1232
0.03907      -0.01542       -0.05449      -0.02129    0.01915    0.04044     -1.34721     1228     1232
0.03907      -0.01641       -0.05548      -0.02129    0.01946    0.04075     -1.36146     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01915    0.04044     -1.36042     1228     1232
0.03907      -0.01496       -0.05403      -0.02129    0.01915    0.04044     -1.33589     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01923    0.04052     -1.35597     1228     1232
0.03907      -0.01473       -0.0538      -0.02129    0.01946    0.04075     -1.32026     1228     1232
0.03907      -0.01564       -0.05471      -0.02129    0.01885    0.04014     -1.36316     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.01954    0.04082     -1.32153     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.01893    0.04021     -1.36247     1228     1232
0.03907      -0.01526       -0.05433      -0.02129    0.00862    0.02991     -1.81641     1228     1232
0.03907      -0.01656       -0.05563      -0.02129    0.01923    0.04052     -1.37292     1228     1232
0.03907      -0.0158       -0.05487      -0.02129    0.01915    0.04044     -1.35664     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.0174    0.03869     -1.42214     1228     1232
0.03907      -0.01633       -0.0554      -0.02129    0.01915    0.04044     -1.36985     1228     1232
0.03907      -0.01511       -0.05418      -0.02129    0.01893    0.04021     -1.34729     1228     1232
0.03907      -0.0161       -0.05517      -0.02129    0.019    0.04029     -1.36936     1228     1232
0.03907      -0.01465       -0.05372      -0.02129    0.01893    0.04021     -1.3359     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01862    0.03991     -1.37863     1228     1232
0.03907      -0.0148       -0.05388      -0.02129    0.01893    0.04021     -1.3397     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.019    0.04029     -1.35989     1228     1232
0.03907      -0.0148       -0.05388      -0.02129    0.019    0.04029     -1.33716     1228     1232
0.03907      -0.01572       -0.05479      -0.02129    0.01778    0.03907     -1.40239     1228     1232
0.03907      -0.01534       -0.05441      -0.02129    0.01915    0.04044     -1.34532     1228     1232
0.03907      -0.01534       -0.05441      -0.02129    0.01122    0.03251     -1.67378     1228     1232
0.03907      -0.01473       -0.0538      -0.02129    0.019    0.04029     -1.33527     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.01854    0.03983     -1.36977     1228     1232
0.03907      -0.01473       -0.0538      -0.02129    0.01885    0.04014     -1.34034     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01763    0.03892     -1.41181     1228     1232
0.03907      -0.01412       -0.05319      -0.02129    0.01877    0.04006     -1.32766     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01862    0.03991     -1.37671     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.01877    0.04006     -1.37337     1228     1232
0.03907      -0.01595       -0.05502      -0.02129    0.0187    0.03999     -1.37599     1228     1232
0.03907      -0.01664       -0.05571      -0.02129    0.01877    0.04006     -1.39052     1228     1232
0.03907      -0.01549       -0.05456      -0.02129    0.01732    0.03861     -1.41309     1228     1232
0.03907      -0.01694       -0.05601      -0.02129    0.01885    0.04014     -1.39548     1228     1232
0.03907      -0.01511       -0.05418      -0.02129    0.01923    0.04052     -1.33714     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01885    0.04014     -1.36886     1228     1232
0.03907      -0.01488       -0.05395      -0.02129    0.01854    0.03983     -1.35445     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.01854    0.03983     -1.38318     1228     1232
0.03907      -0.01458       -0.05365      -0.02129    0.01839    0.03968     -1.35196     1228     1232
0.03907      -0.0161       -0.05517      -0.02129    0.01877    0.04006     -1.37718     1228     1232
0.03907      -0.01503       -0.0541      -0.02129    0.0174    0.03869     -1.39847     1228     1232
0.03907      -0.01587       -0.05494      -0.02129    0.01877    0.04006     -1.37147     1228     1232
0.03907      -0.0161       -0.05517      -0.02129    -0.00145    0.01984     -2.78101     1228     1232
0.03907      -0.01442       -0.05349      -0.02129    0.01687    0.03815     -1.40204     1228     1232
0.03907      -0.01564       -0.05471      -0.02129    0.01854    0.03983     -1.3736     1228     1232
0.03907      -0.01458       -0.05365      -0.02129    -0.00183    0.01946     -2.75711     1228     1232
0.03907      -0.0158       -0.05487      -0.02129    0.00611    0.02739     -2.0029     1228     1232
0.03907      -0.01442       -0.05349      -0.02129    0.01832    0.0396     -1.35071     1228     1232
0.03907      -0.01603       -0.0551      -0.02129    0.01854    0.03983     -1.38318     1228     1232
0.03907      -0.01664       -0.05571      -0.02129    0.0174    0.03869     -1.43989     1228     1232
0.03907      -0.01542       -0.05449      -0.02129    0.01877    0.04006     -1.36004     1228     1232
0.03907      -0.01542       -0.05449      -0.02129    0.00527    0.02655     -2.05184     1228     1232
0.03907      -0.01473       -0.0538      -0.02129    0.01885    0.04014     -1.34034     1228     1232
0.03907      -0.01625       -0.05533      -0.02129    0.01885    0.04014     -1.37837     1228     1232
0.03907      -0.0158       -0.05487      -0.02129    -0.00137    0.01992     -2.75503     1228     1232
0.03907      -0.01511       -0.05418      -0.02129    -0.00229    0.019     -2.85167     1228     1232
0.03907      -0.79708       -0.83616      -0.02129    0.01694    0.03823     -21.87153     1228     1232
0.03907      -0.79686       -0.83593      -0.02129    0.019    0.04029     -20.74735     1228     1232
0.03907      -0.79716       -0.83623      -0.02129    0.01915    0.04044     -20.6766     1228     1232
0.03907      -0.79625       -0.83532      -0.02129    0.01908    0.04037     -20.69301     1228     1232
0.03907      -0.79678       -0.83585      -0.02129    0.01862    0.03991     -20.9438     1228     1232
0.03907      -0.79686       -0.83593      -0.02129    0.0187    0.03999     -20.90574     1228     1232
0.03907      -0.79762       -0.83669      -0.02129    0.01931    0.0406     -20.61015     1228     1232
0.03907      -0.79762       -0.83669      -0.02129    0.01885    0.04014     -20.84526     1228     1232
0.03907      -0.79701       -0.83608      -0.02129    0.01748    0.03876     -21.56816     1228     1232
0.03907      -0.79686       -0.83593      -0.02129    0.019    0.04029     -20.74735     1228     1232
0.03907      -0.79701       -0.83608      -0.02129    0.01732    0.03861     -21.65342     1228     1232
0.03907      -0.7964       -0.83547      -0.02129    0.01717    0.03846     -21.72348     1228     1232
0.03907      -0.79663       -0.8357      -0.02129    0.01618    0.03747     -22.30478     1228     1232
0.03907      -0.79701       -0.83608      -0.02129    0.01893    0.04021     -20.79052     1228     1232
0.03907      -0.79693       -0.836      -0.02129    0.01763    0.03892     -21.48162     1228     1232
0.03907      -0.79724       -0.83631      -0.02129    0.01885    0.04014     -20.83575     1228     1232
0.03907      -0.79724       -0.83631      -0.02129    0.019    0.04029     -20.75682     1228     1232
0.03907      -0.79663       -0.8357      -0.02129    0.01862    0.03991     -20.93998     1228     1232
0.03907      -0.79739       -0.83646      -0.02129    0.01885    0.04014     -20.83955     1228     1232
0.03907      -0.79731       -0.83638      -0.02129    0.01877    0.04006     -20.87735     1228     1232
0.03907      -0.79747       -0.83654      -0.02129    0.01908    0.04037     -20.72325     1228     1232
0.03907      -0.79724       -0.83631      -0.02129    0.01877    0.04006     -20.87544     1228     1232
0.03907      -0.79724       -0.83631      -0.02129    0.0174    0.03869     -21.61662     1228     1232
0.03907      -0.79663       -0.8357      -0.02129    0.01862    0.03991     -20.93998     1228     1232
0.03907      -0.79655       -0.83562      -0.02129    0.01877    0.04006     -20.8583     1228     1232
0.03907      -0.79716       -0.83623      -0.02129    0.01885    0.04014     -20.83385     1228     1232
0.03907      -0.79731       -0.83638      -0.02129    0.01915    0.04044     -20.68038     1228     1232
0.03907      -0.79701       -0.83608      -0.02129    0.0187    0.03999     -20.90956     1228     1232
0.03907      -0.7967       -0.83577      -0.02129    0.0187    0.03999     -20.90192     1228     1232
0.03907      -0.79678       -0.83585      -0.02129    0.019    0.04029     -20.74546     1228     1232
0.03907      -0.79647       -0.83554      -0.02129    0.0177    0.03899     -21.42783     1228     1232
0.03907      -0.79701       -0.83608      -0.02129    0.019    0.04029     -20.75114     1228     1232
0.03907      -0.79647       -0.83554      -0.02129    0.01854    0.03983     -20.97626     1228     1232
0.03907      -0.7967       -0.83577      -0.02129    0.01862    0.03991     -20.94189     1228     1232
0.03907      -0.79678       -0.83585      -0.02129    0.01885    0.04014     -20.82434     1228     1232
0.03907      -0.7964       -0.83547      -0.02129    0.01893    0.04021     -20.77534     1228     1232
0.03907      -0.79724       -0.83631      -0.02129    0.0187    0.03999     -20.91528     1228     1232
0.03907      -0.79632       -0.83539      -0.02129    0.01893    0.04021     -20.77344     1228     1232
0.03907      -0.79655       -0.83562      -0.02129    0.01877    0.04006     -20.8583     1228     1232
0.03907      -0.79632       -0.83539      -0.02129    0.01778    0.03907     -21.38207     1228     1232
0.03907      -0.79678       -0.83585      -0.02129    0.01908    0.04037     -20.70624     1228     1232
