  ---------- Measurements R0 at 300.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03076      -0.03144       -0.00068     0.02379    0.02556    0.00177     -0.38495     1187     1186
-0.03076      -0.03083       -7e-05     0.02379    0.02434    0.00055     -0.13103     1187     1186
-0.03076      0.00511       0.03587     0.02379    0.20208    0.17829     0.2012     1187     1186
-0.03076      0.00832       0.03908     0.02379    0.30678    0.28299     0.13808     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31273    0.28894     0.13656     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31395    0.29016     0.1352     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31464    0.29085     0.13488     1187     1186
-0.03076      0.00862       0.03938     0.02379    0.31448    0.29069     0.13547     1187     1186
-0.03076      0.00839       0.03915     0.02379    0.31441    0.29062     0.13472     1187     1186
-0.03076      0.00885       0.03961     0.02379    0.31448    0.29069     0.13626     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31433    0.29054     0.13581     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31433    0.29054     0.13607     1187     1186
-0.03076      0.00839       0.03915     0.02379    0.31494    0.29115     0.13447     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31502    0.29123     0.1347     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31456    0.29077     0.1357     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31502    0.29123     0.13549     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31487    0.29108     0.13503     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31479    0.291     0.13481     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31479    0.291     0.13559     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31494    0.29115     0.13552     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31456    0.29077     0.13491     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31433    0.29054     0.13528     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31494    0.29115     0.135     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31509    0.2913     0.13545     1187     1186
-0.03076      0.009       0.03976     0.02379    0.31456    0.29077     0.13675     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31433    0.29054     0.13607     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31517    0.29138     0.13568     1187     1186
-0.03076      0.00839       0.03915     0.02379    0.31502    0.29123     0.13444     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31487    0.29108     0.13582     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.3154    0.29161     0.13479     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31502    0.29123     0.13496     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31494    0.29115     0.13552     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31494    0.29115     0.13474     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31456    0.29077     0.13517     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31517    0.29138     0.13463     1187     1186
-0.03076      0.00832       0.03908     0.02379    0.31532    0.29153     0.13404     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31525    0.29146     0.13486     1187     1186
-0.03076      0.00855       0.0393     0.02379    0.31448    0.29069     0.13521     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31494    0.29115     0.13578     1187     1186
-0.03076      0.00878       0.03953     0.02379    0.31494    0.29115     0.13578     1187     1186
-0.03076      0.00847       0.03923     0.02379    0.31517    0.29138     0.13463     1187     1186
-0.03076      0.00862       0.03938     0.02379    0.31502    0.29123     0.13522     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31502    0.29123     0.13549     1187     1186
-0.03076      0.00839       0.03915     0.02379    0.31487    0.29108     0.13451     1187     1186
-0.03076      0.00832       0.03908     0.02379    0.31517    0.29138     0.13411     1187     1186
-0.03076      0.0087       0.03946     0.02379    0.31502    0.29123     0.13549     1187     1186
-0.03076      0.00839       0.03915     0.02379    0.31571    0.29191     0.13412     1187     1186
-0.03076      0.00862       0.03938     0.02379    0.31464    0.29085     0.1354     1187     1186
-0.03076      0.00862       0.03938     0.02379    0.31487    0.29108     0.1353     1187     1186
-0.03076      0.00862       0.03938     0.02379    0.31509    0.2913     0.13519     1187     1186
