  ---------- Measurements R0 at 180.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.0307      -0.03358       -0.00287     0.02394    0.02526    0.00132     -2.18261     1187     1186
-0.0307      -0.03106       -0.00035     0.02394    0.02396    2e-05     -18.6     1187     1186
-0.0307      -0.03075       -5e-05     0.02394    0.0235    -0.00044     0.11304     1187     1186
-0.0307      -0.03068       3e-05     0.02394    0.02434    0.0004     0.06667     1187     1186
-0.0307      -0.03098       -0.00028     0.02394    0.03892    0.01498     -0.0186     1187     1186
-0.0307      0.00412       0.03483     0.02394    0.16026    0.13631     0.25548     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19376    0.16981     0.21272     1187     1186
-0.0307      0.00534       0.03605     0.02394    0.19574    0.1718     0.20982     1187     1186
-0.0307      0.00527       0.03597     0.02394    0.19628    0.17233     0.20872     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.19635    0.17241     0.20996     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.19643    0.17249     0.21075     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.1965    0.17256     0.20977     1187     1186
-0.0307      0.00527       0.03597     0.02394    0.19719    0.17325     0.20762     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.19689    0.17294     0.20931     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19628    0.17233     0.20961     1187     1186
-0.0307      0.00572       0.03643     0.02394    0.1965    0.17256     0.2111     1187     1186
-0.0307      0.00588       0.03658     0.02394    0.19719    0.17325     0.21114     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.19666    0.17271     0.21047     1187     1186
-0.0307      0.00572       0.03643     0.02394    0.19666    0.17271     0.21091     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19696    0.17302     0.20878     1187     1186
-0.0307      0.00527       0.03597     0.02394    0.19689    0.17294     0.21019     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19673    0.17279     0.20994     1187     1186
-0.0307      0.0058       0.0365     0.02394    0.19681    0.17287     0.21117     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.19689    0.17294     0.21019     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19704    0.1731     0.20957     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.19765    0.17371     0.20839     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19727    0.17332     0.20929     1187     1186
-0.0307      0.00534       0.03605     0.02394    0.19712    0.17317     0.20815     1187     1186
-0.0307      0.00511       0.03582     0.02394    0.19666    0.17271     0.20738     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19681    0.17287     0.20984     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.19734    0.1734     0.20876     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19704    0.1731     0.20957     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19658    0.17264     0.21012     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.19689    0.17294     0.21019     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19666    0.17271     0.20915     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.19673    0.17279     0.21038     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19712    0.17317     0.20947     1187     1186
-0.0307      0.00572       0.03643     0.02394    0.19719    0.17325     0.21026     1187     1186
-0.0307      0.00549       0.0362     0.02394    0.1965    0.17256     0.20977     1187     1186
-0.0307      0.00534       0.03605     0.02394    0.19704    0.1731     0.20824     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19696    0.17302     0.20966     1187     1186
-0.0307      0.00565       0.03635     0.02394    0.1962    0.17226     0.21103     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19658    0.17264     0.21012     1187     1186
-0.0307      0.00534       0.03605     0.02394    0.19635    0.17241     0.20907     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19666    0.17271     0.20915     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19666    0.17271     0.21003     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19719    0.17325     0.20938     1187     1186
-0.0307      0.00557       0.03628     0.02394    0.19712    0.17317     0.20947     1187     1186
-0.0307      0.00542       0.03612     0.02394    0.19704    0.1731     0.20869     1187     1186
