  ---------- Measurements R0 at 350.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03068      -0.03304       -0.00236     0.02404    0.02556    0.00153     -1.5475     1187     1186
-0.03068      -0.0303       0.00039     0.02404    0.04602    0.02198     0.01753     1187     1186
-0.03068      0.00809       0.03877     0.02404    0.32669    0.30266     0.1281     1187     1186
-0.03068      0.00954       0.04022     0.02404    0.34379    0.31975     0.12579     1187     1186
-0.03068      0.00939       0.04007     0.02404    0.34875    0.32471     0.1234     1187     1186
-0.03068      0.00954       0.04022     0.02404    0.35043    0.32639     0.12323     1187     1186
-0.03068      0.00916       0.03984     0.02404    0.35272    0.32868     0.12121     1187     1186
-0.03068      0.00962       0.0403     0.02404    0.35333    0.32929     0.12238     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35447    0.33043     0.12241     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35539    0.33135     0.12208     1187     1186
-0.03068      0.00962       0.0403     0.02404    0.35615    0.33211     0.12134     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35684    0.3328     0.12131     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35676    0.33272     0.12134     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.3573    0.33326     0.12138     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35745    0.33341     0.12109     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35768    0.33364     0.12101     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.35836    0.33433     0.12122     1187     1186
-0.03068      0.01       0.04068     0.02404    0.35798    0.33394     0.12181     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35913    0.33509     0.12049     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.35928    0.33524     0.12089     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35913    0.33509     0.12071     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35936    0.33532     0.1204     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35928    0.33524     0.12066     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.36004    0.336     0.12061     1187     1186
-0.03068      0.00962       0.0403     0.02404    0.35997    0.33593     0.11996     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35997    0.33593     0.12018     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.35981    0.33578     0.12069     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.3592    0.33516     0.12091     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.3605    0.33646     0.11999     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.36027    0.33623     0.12053     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.3605    0.33646     0.12022     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.36004    0.336     0.12061     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35981    0.33578     0.12024     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.36004    0.336     0.12016     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36027    0.33623     0.1203     1187     1186
-0.03068      0.00992       0.0406     0.02404    0.35981    0.33578     0.12092     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35936    0.33532     0.1204     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36042    0.33639     0.12025     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35989    0.33585     0.12021     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.36042    0.33639     0.12002     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36012    0.33608     0.12036     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35989    0.33585     0.12044     1187     1186
-0.03068      0.00984       0.04053     0.02404    0.36035    0.33631     0.1205     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.3602    0.33616     0.1201     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.35989    0.33585     0.12044     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36065    0.33661     0.12017     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36035    0.33631     0.12027     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.35981    0.33578     0.12024     1187     1186
-0.03068      0.00977       0.04045     0.02404    0.36027    0.33623     0.1203     1187     1186
-0.03068      0.00969       0.04037     0.02404    0.36012    0.33608     0.12013     1187     1186
