  ---------- Measurements R0 at 200.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03052      -0.03182       -0.0013     0.0239    0.02541    0.00151     -0.86364     1187     1186
-0.03052      -0.03091       -0.00039     0.0239    0.02373    -0.00017     2.31818     1187     1186
-0.03052      -0.03121       -0.00069     0.0239    0.02411    0.00021     -3.25     1187     1186
-0.03052      -0.02946       0.00106     0.0239    0.0641    0.0402     0.02639     1187     1186
-0.03052      0.00496       0.03548     0.0239    0.20093    0.17703     0.20041     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.21482    0.19092     0.19142     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21665    0.19275     0.19     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21612    0.19222     0.19132     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.21673    0.19283     0.18953     1187     1186
-0.03052      0.00633       0.03685     0.0239    0.2165    0.1926     0.19134     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.21627    0.19237     0.18998     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21711    0.19321     0.18994     1187     1186
-0.03052      0.00588       0.03639     0.0239    0.21673    0.19283     0.18874     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21665    0.19275     0.1904     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21711    0.19321     0.18955     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21673    0.19283     0.18992     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21673    0.19283     0.18992     1187     1186
-0.03052      0.00656       0.03708     0.0239    0.21665    0.19275     0.19237     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.2168    0.1929     0.18985     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21658    0.19267     0.19087     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.21619    0.19229     0.18966     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.2165    0.1926     0.19055     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21688    0.19298     0.19017     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21703    0.19313     0.19002     1187     1186
-0.03052      0.00588       0.03639     0.0239    0.21619    0.19229     0.18926     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21642    0.19252     0.19062     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21658    0.19267     0.19087     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.21703    0.19313     0.18883     1187     1186
-0.03052      0.00641       0.03693     0.0239    0.2168    0.1929     0.19143     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.21658    0.19267     0.18928     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.2165    0.1926     0.18975     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.21696    0.19306     0.1893     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.2168    0.1929     0.19024     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21673    0.19283     0.18992     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21673    0.19283     0.19032     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21696    0.19306     0.19049     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21688    0.19298     0.19056     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21658    0.19267     0.19047     1187     1186
-0.03052      0.00633       0.03685     0.0239    0.21665    0.19275     0.19119     1187     1186
-0.03052      0.00626       0.03678     0.0239    0.21635    0.19245     0.19109     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.21658    0.19267     0.18928     1187     1186
-0.03052      0.00649       0.037     0.0239    0.21665    0.19275     0.19198     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21642    0.19252     0.19023     1187     1186
-0.03052      0.00618       0.0367     0.0239    0.21696    0.19306     0.19009     1187     1186
-0.03052      0.00603       0.03655     0.0239    0.21658    0.19267     0.18968     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21658    0.19267     0.19007     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.2165    0.1926     0.18936     1187     1186
-0.03052      0.00641       0.03693     0.0239    0.21703    0.19313     0.1912     1187     1186
-0.03052      0.00595       0.03647     0.0239    0.21658    0.19267     0.18928     1187     1186
-0.03052      0.00611       0.03662     0.0239    0.21726    0.19336     0.1894     1187     1186
