  ---------- Measurements R0 at 60.0 [mA]  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
-0.03073      -0.03304       -0.00231     0.02379    0.02549    0.0017     -1.35955     1188     1187
-0.03073      -0.03053       0.00021     0.02379    0.02335    -0.00044     -0.47826     1188     1187
-0.03073      -0.03068       6e-05     0.02379    0.02389    0.0001     0.6     1188     1187
-0.03073      -0.03114       -0.0004     0.02379    0.02335    -0.00044     0.91304     1188     1187
-0.03073      -0.03037       0.00036     0.02379    0.02358    -0.00021     -1.72727     1188     1187
-0.03073      -0.0303       0.00044     0.02379    0.0235    -0.00029     -1.53333     1188     1187
-0.03073      -0.03083       -0.0001     0.02379    0.02358    -0.00021     0.45455     1188     1187
-0.03073      -0.03037       0.00036     0.02379    0.02373    -6e-05     -6.33333     1188     1187
-0.03073      -0.03068       6e-05     0.02379    0.02328    -0.00052     -0.11111     1188     1187
-0.03073      -0.03098       -0.00025     0.02379    0.02343    -0.00036     0.68421     1188     1187
-0.03073      -0.03114       -0.0004     0.02379    0.02381    2e-05     -21.0     1188     1187
-0.03073      -0.0306       0.00013     0.02379    0.0235    -0.00029     -0.46667     1188     1187
-0.03073      -0.03106       -0.00032     0.02379    0.02411    0.00032     -1.0     1188     1187
-0.03073      -0.0303       0.00044     0.02379    0.02396    0.00017     2.55556     1188     1187
-0.03073      -0.0306       0.00013     0.02379    0.02343    -0.00036     -0.36842     1188     1187
-0.03073      -0.03091       -0.00017     0.02379    0.02381    2e-05     -9.0     1188     1187
-0.03073      -0.03068       6e-05     0.02379    0.02373    -6e-05     -1.0     1188     1187
-0.03073      -0.03053       0.00021     0.02379    0.02305    -0.00074     -0.28205     1188     1187
-0.03073      -0.03091       -0.00017     0.02379    0.02381    2e-05     -9.0     1188     1187
-0.03073      -0.03037       0.00036     0.02379    0.02389    0.0001     3.8     1188     1187
-0.03073      -0.0306       0.00013     0.02379    0.02389    0.0001     1.4     1188     1187
-0.03073      -0.03083       -0.0001     0.02379    0.02373    -6e-05     1.66667     1188     1187
-0.03073      -0.03045       0.00029     0.02379    0.02396    0.00017     1.66667     1188     1187
-0.03073      -0.03037       0.00036     0.02379    0.02396    0.00017     2.11111     1188     1187
-0.03073      -0.03098       -0.00025     0.02379    0.02389    0.0001     -2.6     1188     1187
-0.03073      -0.03014       0.00059     0.02379    0.02343    -0.00036     -1.63158     1188     1187
-0.03073      -0.03053       0.00021     0.02379    0.02389    0.0001     2.2     1188     1187
-0.03073      -0.03114       -0.0004     0.02379    0.0248    0.00101     -0.39623     1188     1187
-0.03073      -0.0303       0.00044     0.02379    0.02541    0.00162     0.27059     1188     1187
-0.03073      -0.03053       0.00021     0.02379    0.02625    0.00246     0.08527     1188     1187
-0.03073      -0.0306       0.00013     0.02379    0.02816    0.00437     0.03057     1188     1187
-0.03073      -0.03007       0.00067     0.02379    0.03281    0.00902     0.074     1188     1187
-0.03073      -0.0303       0.00044     0.02379    0.03594    0.01215     0.03611     1188     1187
-0.03073      -0.03053       0.00021     0.02379    0.04144    0.01765     0.01189     1188     1187
-0.03073      -0.02984       0.0009     0.02379    0.04815    0.02436     0.03681     1188     1187
-0.03073      -0.02976       0.00097     0.02379    0.05662    0.03283     0.02963     1188     1187
-0.03073      -0.02785       0.00288     0.02379    0.06738    0.04359     0.06608     1188     1187
-0.03073      -0.02266       0.00807     0.02379    0.07585    0.05206     0.155     1188     1187
-0.03073      -0.02724       0.00349     0.02379    0.07746    0.05367     0.06506     1188     1187
-0.03073      -0.02755       0.00319     0.02379    0.07807    0.05428     0.0587     1188     1187
-0.03073      -0.02763       0.00311     0.02379    0.07853    0.05474     0.05681     1188     1187
-0.03073      -0.02709       0.00364     0.02379    0.07914    0.05535     0.06584     1188     1187
-0.03073      -0.02312       0.00761     0.02379    0.07868    0.05489     0.13869     1188     1187
-0.03073      -0.02282       0.00792     0.02379    0.07845    0.05466     0.14485     1188     1187
-0.03073      -0.02717       0.00357     0.02379    0.07883    0.05504     0.06482     1188     1187
-0.03073      -0.02953       0.0012     0.02379    0.07891    0.05512     0.02181     1188     1187
-0.03073      -0.02274       0.00799     0.02379    0.07883    0.05504     0.14523     1188     1187
-0.03073      -0.0293       0.00143     0.02379    0.07906    0.05527     0.02589     1188     1187
-0.03073      -0.02976       0.00097     0.02379    0.07837    0.05458     0.01783     1188     1187
-0.03073      -0.02908       0.00166     0.02379    0.0786    0.05481     0.03028     1188     1187
