  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.02691      -0.26404       -0.29095      -0.02403    0.22642    0.25045     -1.1617     518     355
0.02691      -0.01412       -0.04102      -0.02403    0.01465    0.03868     -1.06052     1342     1352
0.02691      -0.01412       -0.04102      -0.02403    0.01412    0.03815     -1.07537     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01412    0.03815     -1.07137     1342     1352
0.02691      -0.01419       -0.0411      -0.02403    0.01175    0.03578     -1.1486     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01397    0.038     -1.07166     1342     1352
0.02691      -0.01412       -0.04102      -0.02403    0.01366    0.03769     -1.08844     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.0145    0.03853     -1.06076     1342     1352
0.02691      -0.01404       -0.04095      -0.02403    0.01412    0.03815     -1.07337     1342     1352
0.02691      -0.01389       -0.0408      -0.02403    0.01404    0.03807     -1.07152     1342     1352
0.02691      -0.01404       -0.04095      -0.02403    0.01412    0.03815     -1.07337     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01419    0.03823     -1.06524     1342     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01427    0.0383     -1.06113     1342     1352
0.02691      -0.01366       -0.04057      -0.02403    0.01389    0.03792     -1.06979     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01366    0.03769     -1.08439     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01389    0.03792     -1.07382     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01465    0.03868     -1.05263     1342     1352
0.02691      -0.01366       -0.04057      -0.02403    0.01442    0.03845     -1.05493     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01404    0.03807     -1.07352     1342     1352
0.02691      -0.01389       -0.0408      -0.02403    0.01458    0.03861     -1.05669     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01389    0.03792     -1.07784     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01419    0.03823     -1.06923     1342     1352
0.02691      -0.01397       -0.04087      -0.02403    0.01412    0.03815     -1.07137     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01419    0.03823     -1.06524     1342     1352
0.02691      -0.01427       -0.04118      -0.02403    0.01412    0.03815     -1.07937     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01412    0.03815     -1.06737     1342     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01465    0.03868     -1.05066     1342     1352
0.02691      -0.01389       -0.0408      -0.02403    0.01427    0.0383     -1.06511     1342     1352
0.02691      -0.01366       -0.04057      -0.02403    0.01427    0.0383     -1.05913     1342     1352
0.02691      -0.01366       -0.04057      -0.02403    0.01328    0.03731     -1.0873     1342     1352
0.02691      -0.01404       -0.04095      -0.02403    0.01374    0.03777     -1.08422     1342     1352
0.02691      -0.01381       -0.04072      -0.02403    0.01465    0.03868     -1.05263     1342     1352
0.02691      -0.01404       -0.04095      -0.02403    0.01381    0.03784     -1.08203     1342     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01381    0.03784     -1.07397     1342     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01427    0.0383     -1.06113     1341     1352
0.02691      -0.01412       -0.04102      -0.02403    0.0145    0.03853     -1.06472     1341     1352
0.02691      -0.01358       -0.04049      -0.02403    0.01404    0.03807     -1.0635     1341     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01465    0.03868     -1.05066     1341     1352
0.02691      -0.01404       -0.04095      -0.02403    0.01435    0.03838     -1.06697     1341     1352
0.02691      -0.01358       -0.04049      -0.02403    0.01404    0.03807     -1.0635     1341     1352
0.02691      -0.01374       -0.04064      -0.02403    0.01427    0.0383     -1.06113     1341     1352
0.02691      -0.01389       -0.0408      -0.02403    0.01419    0.03823     -1.06724     1341     1352
0.02691      -0.01389       -0.0408      -0.02403    0.01366    0.03769     -1.08236     1341     1351
0.02691      -0.01366       -0.04057      -0.02403    0.01404    0.03807     -1.0655     1341     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01389    0.03792     -1.07583     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01389    0.03792     -1.07784     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01427    0.0383     -1.06511     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01412    0.03815     -1.06737     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01412    0.03815     -1.06537     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01412    0.03815     -1.06937     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01358    0.03762     -1.08862     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01397    0.038     -1.07166     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01427    0.0383     -1.06511     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.0148    0.03884     -1.05243     1342     1351
0.02691      -0.01412       -0.04102      -0.02403    0.01404    0.03807     -1.07753     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01404    0.03807     -1.07552     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01419    0.03823     -1.06524     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01366    0.03769     -1.08236     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.0129    0.03693     -1.10886     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01374    0.03777     -1.08018     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01328    0.03731     -1.08934     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01404    0.03807     -1.07152     1342     1351
0.02691      -0.01412       -0.04102      -0.02403    0.01473    0.03876     -1.05844     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01389    0.03792     -1.07985     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.0145    0.03853     -1.06076     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01366    0.03769     -1.08236     1342     1351
0.02691      -0.01419       -0.0411      -0.02403    0.01435    0.03838     -1.07095     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01412    0.03815     -1.07137     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01381    0.03784     -1.07397     1342     1351
0.02691      -0.01412       -0.04102      -0.02403    0.01381    0.03784     -1.08405     1342     1351
0.02691      -0.01366       -0.04057      -0.02403    0.01198    0.03601     -1.12646     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01389    0.03792     -1.07583     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01419    0.03823     -1.06923     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01419    0.03823     -1.07123     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01351    0.03754     -1.08676     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01404    0.03807     -1.07352     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01419    0.03823     -1.06923     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01351    0.03754     -1.08473     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01427    0.0383     -1.0671     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01488    0.03891     -1.05232     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01381    0.03784     -1.07598     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01389    0.03792     -1.07985     1342     1351
0.02691      -0.01412       -0.04102      -0.02403    0.01404    0.03807     -1.07753     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01374    0.03777     -1.08422     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01389    0.03792     -1.07583     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01427    0.0383     -1.0691     1342     1351
0.02691      -0.01358       -0.04049      -0.02403    0.01412    0.03815     -1.06137     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01389    0.03792     -1.07382     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01412    0.03815     -1.07137     1342     1351
0.02691      -0.01381       -0.04072      -0.02403    0.01358    0.03762     -1.08253     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01351    0.03754     -1.0888     1342     1351
0.02691      -0.01397       -0.04087      -0.02403    0.01381    0.03784     -1.08001     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01412    0.03815     -1.06537     1342     1351
0.02691      -0.01404       -0.04095      -0.02403    0.01412    0.03815     -1.07337     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01335    0.03739     -1.0912     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01397    0.038     -1.06965     1342     1351
0.02691      -0.01374       -0.04064      -0.02403    0.01374    0.03777     -1.07614     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01404    0.03807     -1.07152     1342     1351
0.02691      -0.01358       -0.04049      -0.02403    0.01358    0.03762     -1.07644     1342     1351
0.02691      -0.01389       -0.0408      -0.02403    0.01427    0.0383     -1.06511     1342     1351
0.02691      -0.30021       -0.32712      -0.02403    1.07967    1.1037     -0.29639     1342     1351
0.02691      -0.30411       -0.33101      -0.02403    1.08089    1.10492     -0.29958     1342     1351
0.02691      -0.30784       -0.33475      -0.02403    1.07944    1.10347     -0.30336     1342     1351
0.02691      -0.31151       -0.33841      -0.02403    1.08272    1.10675     -0.30577     1342     1351
0.02691      -0.31517       -0.34208      -0.02403    1.08249    1.10653     -0.30915     1342     1351
