  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.01016      -0.26404       -0.2742      -0.01923    0.22642    0.24565     -1.11624     518     355
0.01016      -0.01397       -0.02412      -0.01923    0.01091    0.03014     -0.8004     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    0.01168    0.0309     -0.77076     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00214    0.01709     -1.37586     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    -0.00237    0.01686     -1.40359     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    0.00221    0.02144     -1.09671     1327     1336
0.01016      -0.01381       -0.02397      -0.01923    0.01007    0.0293     -0.81812     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    0.00595    0.02518     -0.9399     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00252    0.01671     -1.39815     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.0016    0.01762     -1.33849     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    -0.00229    0.01694     -1.40628     1327     1336
0.01016      -0.01404       -0.0242      -0.01923    0.00466    0.02388     -1.01333     1327     1336
0.01016      -0.01297       -0.02313      -0.01923    -0.00206    0.01717     -1.34751     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00221    0.01701     -1.37306     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00206    0.01717     -1.37419     1327     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.00252    0.01671     -1.40271     1327     1336
0.01016      -0.01374       -0.02389      -0.01923    -0.00229    0.01694     -1.41079     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    0.00755    0.02678     -0.88935     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00183    0.01739     -1.3561     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    -0.00183    0.01739     -1.36926     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00252    0.01671     -1.39815     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    0.00832    0.02754     -0.86471     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00305    0.01617     -1.44432     1327     1336
0.01016      -0.01313       -0.02328      -0.01923    -0.00229    0.01694     -1.37474     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00198    0.01724     -1.36811     1327     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.00359    0.01564     -1.49854     1327     1336
0.01016      -0.01397       -0.02412      -0.01923    0.01229    0.03151     -0.76551     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    -0.00237    0.01686     -1.41265     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00237    0.01686     -1.39454     1327     1336
0.01016      -0.01305       -0.02321      -0.01923    -0.0029    0.01633     -1.42147     1327     1336
0.01016      -0.01358       -0.02374      -0.01923    0.0129    0.03212     -0.73908     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    -0.00206    0.01717     -1.37863     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.0029    0.01633     -1.43082     1327     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.00214    0.01709     -1.37139     1327     1336
0.01016      -0.01358       -0.02374      -0.01923    -0.00252    0.01671     -1.42098     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00237    0.01686     -1.39454     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00183    0.01739     -1.3561     1327     1336
0.01016      -0.01358       -0.02374      -0.01923    -0.00275    0.01648     -1.44072     1327     1336
0.01016      -0.01381       -0.02397      -0.01923    0.01297    0.0322     -0.74444     1327     1336
0.01016      -0.01305       -0.02321      -0.01923    -0.00252    0.01671     -1.38901     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00259    0.01663     -1.40456     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.0029    0.01633     -1.43082     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00221    0.01701     -1.38203     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    -0.00267    0.01656     -1.42947     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00275    0.01648     -1.42683     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00298    0.01625     -1.44693     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    0.01267    0.03189     -0.742     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    -0.0029    0.01633     -1.44952     1327     1336
0.01016      -0.01397       -0.02412      -0.01923    0.01068    0.02991     -0.80653     1327     1336
0.01016      -0.01335       -0.02351      -0.01923    -0.00214    0.01709     -1.37586     1327     1336
0.01016      -0.01351       -0.02367      -0.01923    -0.00191    0.01732     -1.36648     1327     1336
0.01016      -0.01381       -0.02397      -0.01923    0.01259    0.03182     -0.75337     1327     1336
0.01016      -0.01313       -0.02328      -0.01923    0.01221    0.03144     -0.74067     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    0.01114    0.03037     -0.77678     1327     1336
0.01016      -0.0132       -0.02336      -0.01923    -0.00282    0.0164     -1.42416     1327     1336
0.01016      -0.01366       -0.02382      -0.01923    0.00633    0.02556     -0.93184     1327     1336
0.01016      -0.01374       -0.02389      -0.01923    -0.00214    0.01709     -1.39819     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    0.00946    0.02869     -0.82223     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00183    0.01739     -1.3561     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00237    0.01686     -1.39907     1327     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.0029    0.01633     -1.4355     1327     1336
0.01016      -0.01343       -0.02359      -0.01923    -0.00252    0.01671     -1.41185     1326     1335
0.01016      -0.01343       -0.02359      -0.01923    -0.00191    0.01732     -1.36208     1326     1335
0.01016      -0.01335       -0.02351      -0.01923    -0.00275    0.01648     -1.42683     1326     1335
0.01016      -0.01351       -0.02367      -0.01923    -0.00267    0.01656     -1.42947     1326     1335
0.01016      -0.01366       -0.02382      -0.01923    -0.0029    0.01633     -1.45887     1326     1335
0.01016      -0.01328       -0.02344      -0.01923    -0.00237    0.01686     -1.39002     1326     1335
0.01016      -0.01397       -0.02412      -0.01923    0.01282    0.03205     -0.75275     1326     1335
0.01016      -0.01297       -0.02313      -0.01923    -0.00221    0.01701     -1.3596     1326     1335
0.01016      -0.0132       -0.02336      -0.01923    -0.00229    0.01694     -1.37925     1326     1335
0.01016      -0.01374       -0.02389      -0.01923    -0.00298    0.01625     -1.47041     1326     1335
0.01016      -0.01374       -0.02389      -0.01923    -0.00267    0.01656     -1.4433     1326     1336
0.01016      -0.01358       -0.02374      -0.01923    0.01252    0.03174     -0.74797     1326     1336
0.01016      -0.01366       -0.02382      -0.01923    -0.00114    0.01808     -1.31725     1326     1336
0.01016      -0.01343       -0.02359      -0.01923    0.01267    0.03189     -0.7396     1326     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.00328    0.01594     -1.46985     1326     1336
0.01016      -0.01351       -0.02367      -0.01923    0.00343    0.02266     -1.04435     1326     1336
0.01016      -0.01335       -0.02351      -0.01923    0.00023    0.01946     -1.20856     1326     1336
0.01016      -0.01328       -0.02344      -0.01923    -0.00221    0.01701     -1.37755     1326     1336
0.01016      -0.01374       -0.02389      -0.01923    -0.00252    0.01671     -1.43012     1326     1336
0.01016      -0.01313       -0.02328      -0.01923    -0.00237    0.01686     -1.38096     1327     1336
