  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.00301      -0.26404       -0.26706      -0.01951    0.22642    0.24593     -1.08591     518     355
0.00301      -0.01397       -0.01698      -0.01951    -0.00443    0.01508     -1.12585     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00549    0.01401     -1.17356     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00534    0.01417     -1.17708     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00565    0.01386     -1.18649     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00588    0.01363     -1.21201     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00504    0.01447     -1.14698     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00679    0.01272     -1.2933     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00641    0.0131     -1.2731     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.0058    0.01371     -1.2164     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00664    0.01287     -1.27796     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.00504    0.01447     -1.1628     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00527    0.01424     -1.16542     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.00504    0.01447     -1.1628     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00511    0.01439     -1.16366     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00511    0.01439     -1.15306     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00626    0.01325     -1.24692     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00595    0.01355     -1.22447     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00542    0.01409     -1.18346     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.0058    0.01371     -1.21083     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00588    0.01363     -1.21761     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.00527    0.01424     -1.18149     1270     1277
0.00301      -0.01389       -0.0169      -0.01951    -0.00626    0.01325     -1.27572     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.0058    0.01371     -1.22754     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00519    0.01432     -1.15387     1270     1277
0.00301      -0.01397       -0.01698      -0.01951    -0.0058    0.01371     -1.23867     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.0058    0.01371     -1.22197     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00519    0.01432     -1.14854     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00519    0.01432     -1.16986     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00611    0.0134     -1.2498     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00542    0.01409     -1.18887     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.0058    0.01371     -1.1997     1270     1277
0.00301      -0.01389       -0.0169      -0.01951    -0.00557    0.01394     -1.21285     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00557    0.01394     -1.19642     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00611    0.0134     -1.22702     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00504    0.01447     -1.1417     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00611    0.0134     -1.2498     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00557    0.01394     -1.19094     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00611    0.0134     -1.22702     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00504    0.01447     -1.15225     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00588    0.01363     -1.22321     1270     1277
0.00301      -0.01404       -0.01706      -0.01951    -0.00572    0.01378     -1.23735     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00527    0.01424     -1.17613     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00534    0.01417     -1.17169     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00519    0.01432     -1.1592     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00549    0.01401     -1.19535     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00595    0.01355     -1.21321     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00511    0.01439     -1.14776     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.00481    0.0147     -1.14469     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00519    0.01432     -1.1592     1270     1277
0.00301      -0.01389       -0.0169      -0.01951    -0.00534    0.01417     -1.19324     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00557    0.01394     -1.18547     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00588    0.01363     -1.22321     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.0058    0.01371     -1.22197     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00588    0.01363     -1.22321     1270     1277
0.00301      -0.01351       -0.01652      -0.01951    -0.00588    0.01363     -1.21201     1270     1277
0.00301      -0.01381       -0.01683      -0.01951    -0.00565    0.01386     -1.21402     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00542    0.01409     -1.17804     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00511    0.01439     -1.15836     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00595    0.01355     -1.2301     1270     1277
0.00301      -0.01328       -0.01629      -0.01951    -0.00633    0.01317     -1.23676     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00672    0.01279     -1.28559     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00534    0.01417     -1.16092     1270     1277
0.00301      -0.01313       -0.01614      -0.01951    -0.00557    0.01394     -1.15809     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00626    0.01325     -1.25268     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00496    0.01455     -1.15145     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00633    0.01317     -1.26573     1270     1277
0.00301      -0.01335       -0.01637      -0.01951    -0.00511    0.01439     -1.13715     1270     1277
0.00301      -0.01389       -0.0169      -0.01951    -0.00557    0.01394     -1.21285     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.0058    0.01371     -1.1997     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00519    0.01432     -1.1592     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00618    0.01333     -1.2455     1270     1277
0.00301      -0.01335       -0.01637      -0.01951    -0.00611    0.0134     -1.22133     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00527    0.01424     -1.1547     1270     1277
0.00301      -0.01343       -0.01644      -0.01951    -0.00694    0.01256     -1.30901     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.00603    0.01348     -1.24272     1270     1277
0.00301      -0.01328       -0.01629      -0.01951    -0.00504    0.01447     -1.12588     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00504    0.01447     -1.15225     1270     1277
0.00301      -0.01366       -0.01667      -0.01951    -0.00595    0.01355     -1.2301     1270     1277
0.00301      -0.01374       -0.01675      -0.01951    -0.0058    0.01371     -1.22197     1270     1277
0.00301      -0.01335       -0.01637      -0.01951    -0.00496    0.01455     -1.12522     1270     1277
0.00301      -0.01358       -0.0166      -0.01951    -0.00504    0.01447     -1.14698     1270     1277
