  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.00659      -0.26404       -0.27063      -0.0194    0.22642    0.24582     -1.10092     518     355
0.00659      -0.01381       -0.0204      -0.0194    -0.00244    0.01696     -1.20288     1324     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00267    0.01673     -1.18741     1324     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00198    0.01742     -1.1625     1324     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00229    0.01711     -1.16986     1324     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00229    0.01711     -1.17877     1324     1331
0.00659      -0.0132       -0.01979      -0.0194    -0.00176    0.01765     -1.12147     1324     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00237    0.01704     -1.16614     1324     1331
0.00659      -0.01397       -0.02055      -0.0194    -0.00229    0.01711     -1.20107     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00221    0.01719     -1.17354     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00176    0.01765     -1.14309     1323     1331
0.00659      -0.01389       -0.02048      -0.0194    -0.00221    0.01719     -1.1913     1323     1331
0.00659      -0.0132       -0.01979      -0.0194    -0.00267    0.01673     -1.18285     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00214    0.01727     -1.15951     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00244    0.01696     -1.17588     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00305    0.01635     -1.21979     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00214    0.01727     -1.17719     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00244    0.01696     -1.18488     1323     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00237    0.01704     -1.16614     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00214    0.01727     -1.17719     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00259    0.01681     -1.18656     1323     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00206    0.01734     -1.14561     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00221    0.01719     -1.17798     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00229    0.01711     -1.18769     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00298    0.01643     -1.21877     1323     1331
0.00659      -0.0132       -0.01979      -0.0194    -0.00237    0.01704     -1.16166     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00244    0.01696     -1.18488     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00275    0.01666     -1.21118     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00229    0.01711     -1.1654     1323     1330
0.00659      -0.01335       -0.01994      -0.0194    -0.00282    0.01658     -1.20295     1323     1330
0.00659      -0.01351       -0.0201      -0.0194    -0.00214    0.01727     -1.16393     1323     1330
0.00659      -0.01366       -0.02025      -0.0194    -0.00244    0.01696     -1.19388     1323     1330
0.00659      -0.01389       -0.02048      -0.0194    -0.00267    0.01673     -1.2239     1323     1330
0.00659      -0.01335       -0.01994      -0.0194    -0.00237    0.01704     -1.17062     1323     1330
0.00659      -0.01366       -0.02025      -0.0194    -0.00221    0.01719     -1.17798     1323     1330
0.00659      -0.01366       -0.02025      -0.0194    0.00557    0.02497     -0.81082     1323     1330
0.00659      -0.01343       -0.02002      -0.0194    -0.00229    0.01711     -1.16986     1323     1330
0.00659      -0.01381       -0.0204      -0.0194    -0.00221    0.01719     -1.18686     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00275    0.01666     -1.21118     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00183    0.01757     -1.14806     1323     1331
0.00659      -0.01381       -0.0204      -0.0194    -0.00244    0.01696     -1.20288     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00244    0.01696     -1.17588     1323     1331
0.00659      -0.01397       -0.02055      -0.0194    -0.00221    0.01719     -1.19574     1323     1331
0.00659      -0.0132       -0.01979      -0.0194    -0.00191    0.01749     -1.13125     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00237    0.01704     -1.17957     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00206    0.01734     -1.16761     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00252    0.01688     -1.19928     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00214    0.01727     -1.17277     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00214    0.01727     -1.16393     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00191    0.01749     -1.16179     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00237    0.01704     -1.19301     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00244    0.01696     -1.18038     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00198    0.01742     -1.1625     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00206    0.01734     -1.15001     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00298    0.01643     -1.22806     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00229    0.01711     -1.17877     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00237    0.01704     -1.18853     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00252    0.01688     -1.19024     1323     1331
0.00659      -0.01404       -0.02063      -0.0194    0.00847    0.02787     -0.74015     1323     1331
0.00659      -0.01397       -0.02055      -0.0194    0.01084    0.03024     -0.67972     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00244    0.01696     -1.18038     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00191    0.01749     -1.1487     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00259    0.01681     -1.20018     1323     1331
0.00659      -0.01381       -0.0204      -0.0194    -0.00275    0.01666     -1.22493     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00221    0.01719     -1.16022     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00153    0.01788     -1.11565     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00214    0.01727     -1.15509     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00275    0.01666     -1.21118     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00275    0.01666     -1.20202     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00214    0.01727     -1.16835     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00244    0.01696     -1.18488     1323     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00282    0.01658     -1.19834     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00244    0.01696     -1.19838     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00252    0.01688     -1.19476     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00252    0.01688     -1.1812     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00237    0.01704     -1.19301     1323     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00198    0.01742     -1.14059     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00229    0.01711     -1.18769     1323     1331
0.00659      -0.01397       -0.02055      -0.0194    -0.00061    0.01879     -1.09377     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00237    0.01704     -1.18853     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    0.01206    0.03146     -0.64606     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00168    0.01772     -1.13817     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00198    0.01742     -1.14935     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00229    0.01711     -1.17877     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00176    0.01765     -1.13877     1323     1331
0.00659      -0.01397       -0.02055      -0.0194    -0.00237    0.01704     -1.20645     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00259    0.01681     -1.1911     1323     1331
0.00659      -0.01404       -0.02063      -0.0194    -0.00214    0.01727     -1.19487     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00214    0.01727     -1.17277     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00214    0.01727     -1.17277     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00198    0.01742     -1.16688     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00275    0.01666     -1.19743     1323     1331
0.00659      -0.01366       -0.02025      -0.0194    -0.00183    0.01757     -1.1524     1323     1331
0.00659      -0.01389       -0.02048      -0.0194    -0.00221    0.01719     -1.1913     1323     1331
0.00659      -0.01343       -0.02002      -0.0194    -0.00313    0.01627     -1.2302     1323     1331
0.00659      -0.01351       -0.0201      -0.0194    -0.00244    0.01696     -1.18488     1323     1331
0.00659      -0.01358       -0.02017      -0.0194    -0.00237    0.01704     -1.18405     1323     1331
0.00659      -0.01335       -0.01994      -0.0194    -0.00252    0.01688     -1.1812     1323     1331
0.00659      -0.01374       -0.02033      -0.0194    -0.00206    0.01734     -1.17201     1323     1331
0.00659      -0.01328       -0.01987      -0.0194    -0.00252    0.01688     -1.17668     1323     1331
0.00659      -0.27282       -0.27941      -0.0194    0.97978    0.99918     -0.27964     1323     1331
0.00659      -0.27473       -0.28131      -0.0194    0.97688    0.99628     -0.28236     1323     1331
0.00659      -0.27793       -0.28452      -0.0194    0.97985    0.99926     -0.28473     1323     1331
0.00659      -0.28068       -0.28727      -0.0194    0.97879    0.99819     -0.28779     1323     1331
0.00659      -0.28396       -0.29055      -0.0194    0.98168    1.00109     -0.29023     1323     1331
0.00659      -0.2861       -0.29268      -0.0194    0.98085    1.00025     -0.29261     1323     1331
