  ---------- Measurements R  ---------- 
      Vzero [V]    Vmeas [V]    V [V]    Izero[mA]     Imeas [mA]      I [mA]         R0 [Ohm]      T1[Np]      T2[Np]  
0.00278      -0.26404       -0.26682      -0.01959    0.22642    0.24601     -1.08462     518     355
0.00278      -0.01374       -0.01652      -0.01959    -0.00496    0.01463     -1.12928     1257     1261
0.00278      -0.01404       -0.01682      -0.01959    -0.00588    0.01371     -1.22696     1257     1261
0.00278      -0.01366       -0.01644      -0.01959    -0.00557    0.01402     -1.17302     1257     1261
0.00278      -0.01343       -0.01621      -0.01959    -0.00611    0.01348     -1.20251     1257     1261
0.00278      -0.01343       -0.01621      -0.01959    -0.00694    0.01264     -1.28235     1257     1261
0.00278      -0.01374       -0.01652      -0.01959    -0.00588    0.01371     -1.2047     1257     1261
0.00278      -0.01351       -0.01629      -0.01959    -0.00649    0.0131     -1.24336     1257     1261
0.00278      -0.01351       -0.01629      -0.01959    -0.00626    0.01333     -1.22201     1257     1261
0.00278      -0.01389       -0.01667      -0.01959    -0.00557    0.01402     -1.18935     1257     1261
0.00278      -0.01381       -0.01659      -0.01959    -0.00511    0.01447     -1.14646     1257     1262
0.00278      -0.01351       -0.01629      -0.01959    -0.00588    0.01371     -1.188     1257     1262
0.00278      -0.01358       -0.01637      -0.01959    -0.00649    0.0131     -1.24918     1257     1262
0.00278      -0.01351       -0.01629      -0.01959    -0.00611    0.01348     -1.20817     1257     1262
0.00278      -0.01343       -0.01621      -0.01959    -0.00694    0.01264     -1.28235     1257     1262
0.00278      -0.01366       -0.01644      -0.01959    -0.00588    0.01371     -1.19913     1257     1262
0.00278      -0.01358       -0.01637      -0.01959    -0.00626    0.01333     -1.22773     1257     1262
0.00278      -0.01366       -0.01644      -0.01959    -0.00549    0.01409     -1.16667     1257     1262
0.00278      -0.01374       -0.01652      -0.01959    -0.00557    0.01402     -1.17846     1257     1262
0.00278      -0.01397       -0.01675      -0.01959    -0.00542    0.01417     -1.18193     1257     1261
0.00278      -0.01358       -0.01637      -0.01959    -0.00611    0.01348     -1.21383     1257     1261
0.00278      -0.01366       -0.01644      -0.01959    -0.00557    0.01402     -1.17302     1257     1261
0.00278      -0.01343       -0.01621      -0.01959    -0.00603    0.01356     -1.19575     1257     1261
0.00278      -0.01351       -0.01629      -0.01959    -0.00595    0.01364     -1.19465     1257     1261
